,adm_area_1,confirmed,countrycode,date,new_per_day,new_per_day_smooth,latitude,longitude
7394,Kansas,7045,USA,2020-05-10,122.0,266.85714285714283,38.48524344661299,-98.38065967046118
7395,Kansas,7161,USA,2020-05-11,116.0,253.71428571428572,38.48524344661299,-98.38065967046118
7396,Kansas,7352,USA,2020-05-12,191.0,246.42857142857142,38.48524344661299,-98.38065967046118
7397,Kansas,7552,USA,2020-05-13,200.0,237.0,38.48524344661299,-98.38065967046118
7398,Kansas,7668,USA,2020-05-14,116.0,204.0,38.48524344661299,-98.38065967046118
7399,Kansas,8006,USA,2020-05-15,338.0,179.28571428571428,38.48524344661299,-98.38065967046118
7400,Kansas,8059,USA,2020-05-16,53.0,162.28571428571428,38.48524344661299,-98.38065967046118
7401,Kansas,8066,USA,2020-05-17,7.0,145.85714285714286,38.48524344661299,-98.38065967046118
7402,Kansas,8439,USA,2020-05-18,373.0,182.57142857142858,38.48524344661299,-98.38065967046118
7403,Kansas,8488,USA,2020-05-19,49.0,162.28571428571428,38.48524344661299,-98.38065967046118
7404,Kansas,8661,USA,2020-05-20,173.0,158.42857142857142,38.48524344661299,-98.38065967046118
7405,Kansas,8771,USA,2020-05-21,110.0,157.57142857142858,38.48524344661299,-98.38065967046118
7406,Kansas,9068,USA,2020-05-22,297.0,151.71428571428572,38.48524344661299,-98.38065967046118
7407,Kansas,9119,USA,2020-05-23,51.0,151.42857142857142,38.48524344661299,-98.38065967046118
7408,Kansas,9135,USA,2020-05-24,16.0,152.71428571428572,38.48524344661299,-98.38065967046118
7409,Kansas,9272,USA,2020-05-25,137.0,119.0,38.48524344661299,-98.38065967046118
7410,Kansas,9352,USA,2020-05-26,80.0,123.42857142857143,38.48524344661299,-98.38065967046118
7411,Kansas,9453,USA,2020-05-27,101.0,113.14285714285714,38.48524344661299,-98.38065967046118
7412,Kansas,9513,USA,2020-05-28,60.0,106.0,38.48524344661299,-98.38065967046118
7413,Kansas,9826,USA,2020-05-29,313.0,108.28571428571429,38.48524344661299,-98.38065967046118
7414,Kansas,9847,USA,2020-05-30,21.0,104.0,38.48524344661299,-98.38065967046118
7415,Kansas,9878,USA,2020-05-31,31.0,106.14285714285714,38.48524344661299,-98.38065967046118
7416,Kansas,10103,USA,2020-06-01,225.0,118.71428571428571,38.48524344661299,-98.38065967046118
7417,Kansas,10143,USA,2020-06-02,40.0,113.0,38.48524344661299,-98.38065967046118
7418,Kansas,10281,USA,2020-06-03,138.0,118.28571428571429,38.48524344661299,-98.38065967046118
7419,Kansas,10332,USA,2020-06-04,51.0,117.0,38.48524344661299,-98.38065967046118
7420,Kansas,10493,USA,2020-06-05,161.0,95.28571428571429,38.48524344661299,-98.38065967046118
7421,Kansas,10517,USA,2020-06-06,24.0,95.71428571428571,38.48524344661299,-98.38065967046118
7422,Kansas,10549,USA,2020-06-07,32.0,95.85714285714286,38.48524344661299,-98.38065967046118
7423,Kansas,10724,USA,2020-06-08,175.0,88.71428571428571,38.48524344661299,-98.38065967046118
7424,Kansas,10786,USA,2020-06-09,62.0,91.85714285714286,38.48524344661299,-98.38065967046118
7425,Kansas,10931,USA,2020-06-10,145.0,92.85714285714286,38.48524344661299,-98.38065967046118
7426,Kansas,10984,USA,2020-06-11,53.0,93.14285714285714,38.48524344661299,-98.38065967046118
7427,Kansas,11152,USA,2020-06-12,168.0,94.14285714285714,38.48524344661299,-98.38065967046118
7428,Kansas,11195,USA,2020-06-13,43.0,96.85714285714286,38.48524344661299,-98.38065967046118
7429,Kansas,11247,USA,2020-06-14,52.0,99.71428571428571,38.48524344661299,-98.38065967046118
7430,Kansas,11516,USA,2020-06-15,269.0,113.14285714285714,38.48524344661299,-98.38065967046118
7431,Kansas,11569,USA,2020-06-16,53.0,111.85714285714286,38.48524344661299,-98.38065967046118
7432,Kansas,11801,USA,2020-06-17,232.0,124.28571428571429,38.48524344661299,-98.38065967046118
7433,Kansas,11886,USA,2020-06-18,85.0,128.85714285714286,38.48524344661299,-98.38065967046118
7434,Kansas,12168,USA,2020-06-19,282.0,145.14285714285714,38.48524344661299,-98.38065967046118
7435,Kansas,12218,USA,2020-06-20,50.0,146.14285714285714,38.48524344661299,-98.38065967046118
7436,Kansas,12258,USA,2020-06-21,40.0,144.42857142857142,38.48524344661299,-98.38065967046118
7437,Kansas,12576,USA,2020-06-22,318.0,151.42857142857142,38.48524344661299,-98.38065967046118
7438,Kansas,12659,USA,2020-06-23,83.0,155.71428571428572,38.48524344661299,-98.38065967046118
7439,Kansas,13110,USA,2020-06-24,451.0,187.0,38.48524344661299,-98.38065967046118
7440,Kansas,13207,USA,2020-06-25,97.0,188.71428571428572,38.48524344661299,-98.38065967046118
7441,Kansas,13729,USA,2020-06-26,522.0,223.0,38.48524344661299,-98.38065967046118
7442,Kansas,13767,USA,2020-06-27,38.0,221.28571428571428,38.48524344661299,-98.38065967046118
7443,Kansas,14016,USA,2020-06-28,249.0,251.14285714285714,38.48524344661299,-98.38065967046118
7444,Kansas,14568,USA,2020-06-29,552.0,284.57142857142856,38.48524344661299,-98.38065967046118
7445,Kansas,14629,USA,2020-06-30,61.0,281.42857142857144,38.48524344661299,-98.38065967046118
7446,Kansas,15142,USA,2020-07-01,513.0,290.2857142857143,38.48524344661299,-98.38065967046118
7447,Kansas,15226,USA,2020-07-02,84.0,288.42857142857144,38.48524344661299,-98.38065967046118
7448,Kansas,16015,USA,2020-07-03,789.0,326.57142857142856,38.48524344661299,-98.38065967046118
7449,Kansas,16165,USA,2020-07-04,150.0,342.57142857142856,38.48524344661299,-98.38065967046118
7450,Kansas,16289,USA,2020-07-05,124.0,324.7142857142857,38.48524344661299,-98.38065967046118
7451,Kansas,17082,USA,2020-07-06,793.0,359.14285714285717,38.48524344661299,-98.38065967046118
7452,Kansas,17157,USA,2020-07-07,75.0,361.14285714285717,38.48524344661299,-98.38065967046118
7453,Kansas,17807,USA,2020-07-08,650.0,380.7142857142857,38.48524344661299,-98.38065967046118
7454,Kansas,18031,USA,2020-07-09,224.0,400.7142857142857,38.48524344661299,-98.38065967046118
7455,Kansas,18799,USA,2020-07-10,768.0,397.7142857142857,38.48524344661299,-98.38065967046118
7456,Kansas,18983,USA,2020-07-11,184.0,402.57142857142856,38.48524344661299,-98.38065967046118
7457,Kansas,19295,USA,2020-07-12,312.0,429.42857142857144,38.48524344661299,-98.38065967046118
7458,Kansas,20265,USA,2020-07-13,970.0,454.7142857142857,38.48524344661299,-98.38065967046118
7459,Kansas,20347,USA,2020-07-14,82.0,455.7142857142857,38.48524344661299,-98.38065967046118
7460,Kansas,21157,USA,2020-07-15,810.0,478.57142857142856,38.48524344661299,-98.38065967046118
7461,Kansas,21273,USA,2020-07-16,116.0,463.14285714285717,38.48524344661299,-98.38065967046118
7462,Kansas,22199,USA,2020-07-17,926.0,485.7142857142857,38.48524344661299,-98.38065967046118
7463,Kansas,22238,USA,2020-07-18,39.0,465.0,38.48524344661299,-98.38065967046118
7464,Kansas,22459,USA,2020-07-19,221.0,452.0,38.48524344661299,-98.38065967046118
7465,Kansas,23544,USA,2020-07-20,1085.0,468.42857142857144,38.48524344661299,-98.38065967046118
7466,Kansas,23606,USA,2020-07-21,62.0,465.57142857142856,38.48524344661299,-98.38065967046118
7467,Kansas,24376,USA,2020-07-22,770.0,459.85714285714283,38.48524344661299,-98.38065967046118
7468,Kansas,24518,USA,2020-07-23,142.0,463.57142857142856,38.48524344661299,-98.38065967046118
7469,Kansas,25403,USA,2020-07-24,885.0,457.7142857142857,38.48524344661299,-98.38065967046118
7470,Kansas,25464,USA,2020-07-25,61.0,460.85714285714283,38.48524344661299,-98.38065967046118
7471,Kansas,25649,USA,2020-07-26,185.0,455.7142857142857,38.48524344661299,-98.38065967046118
7472,Kansas,26439,USA,2020-07-27,790.0,413.57142857142856,38.48524344661299,-98.38065967046118
7473,Kansas,26494,USA,2020-07-28,55.0,412.57142857142856,38.48524344661299,-98.38065967046118
7474,Kansas,27177,USA,2020-07-29,683.0,400.14285714285717,38.48524344661299,-98.38065967046118
7475,Kansas,27244,USA,2020-07-30,67.0,389.42857142857144,38.48524344661299,-98.38065967046118
7476,Kansas,28121,USA,2020-07-31,877.0,388.2857142857143,38.48524344661299,-98.38065967046118
7477,Kansas,28147,USA,2020-08-01,26.0,383.2857142857143,38.48524344661299,-98.38065967046118
7478,Kansas,28341,USA,2020-08-02,194.0,384.57142857142856,38.48524344661299,-98.38065967046118
7479,Kansas,29200,USA,2020-08-03,859.0,394.42857142857144,38.48524344661299,-98.38065967046118
7480,Kansas,29259,USA,2020-08-04,59.0,395.0,38.48524344661299,-98.38065967046118
7481,Kansas,30047,USA,2020-08-05,788.0,410.0,38.48524344661299,-98.38065967046118
7482,Kansas,30153,USA,2020-08-06,106.0,415.57142857142856,38.48524344661299,-98.38065967046118
7483,Kansas,30966,USA,2020-08-07,813.0,406.42857142857144,38.48524344661299,-98.38065967046118
7484,Kansas,30992,USA,2020-08-08,26.0,406.42857142857144,38.48524344661299,-98.38065967046118
7485,Kansas,31145,USA,2020-08-09,153.0,400.57142857142856,38.48524344661299,-98.38065967046118
7486,Kansas,32094,USA,2020-08-10,949.0,413.42857142857144,38.48524344661299,-98.38065967046118
7487,Kansas,32181,USA,2020-08-11,87.0,417.42857142857144,38.48524344661299,-98.38065967046118
7488,Kansas,32977,USA,2020-08-12,796.0,418.57142857142856,38.48524344661299,-98.38065967046118
7489,Kansas,33087,USA,2020-08-13,110.0,419.14285714285717,38.48524344661299,-98.38065967046118
7490,Kansas,34246,USA,2020-08-14,1159.0,468.57142857142856,38.48524344661299,-98.38065967046118
7491,Kansas,34294,USA,2020-08-15,48.0,471.7142857142857,38.48524344661299,-98.38065967046118
7492,Kansas,34495,USA,2020-08-16,201.0,478.57142857142856,38.48524344661299,-98.38065967046118
7493,Kansas,35544,USA,2020-08-17,1049.0,492.85714285714283,38.48524344661299,-98.38065967046118
7494,Kansas,35632,USA,2020-08-18,88.0,493.0,38.48524344661299,-98.38065967046118
7495,Kansas,36333,USA,2020-08-19,701.0,479.42857142857144,38.48524344661299,-98.38065967046118
7496,Kansas,36445,USA,2020-08-20,112.0,479.7142857142857,38.48524344661299,-98.38065967046118
7497,Kansas,37411,USA,2020-08-21,966.0,452.14285714285717,38.48524344661299,-98.38065967046118
7498,Kansas,37544,USA,2020-08-22,133.0,464.2857142857143,38.48524344661299,-98.38065967046118
7499,Kansas,37726,USA,2020-08-23,182.0,461.57142857142856,38.48524344661299,-98.38065967046118
7500,Kansas,39008,USA,2020-08-24,1282.0,494.85714285714283,38.48524344661299,-98.38065967046118
7501,Kansas,39089,USA,2020-08-25,81.0,493.85714285714283,38.48524344661299,-98.38065967046118
7502,Kansas,40564,USA,2020-08-26,1475.0,604.4285714285714,38.48524344661299,-98.38065967046118
7503,Kansas,40702,USA,2020-08-27,138.0,608.1428571428571,38.48524344661299,-98.38065967046118
7504,Kansas,41808,USA,2020-08-28,1106.0,628.1428571428571,38.48524344661299,-98.38065967046118
7505,Kansas,41909,USA,2020-08-29,101.0,623.5714285714286,38.48524344661299,-98.38065967046118
7506,Kansas,42011,USA,2020-08-30,102.0,612.1428571428571,38.48524344661299,-98.38065967046118
7507,Kansas,43407,USA,2020-08-31,1396.0,628.4285714285714,38.48524344661299,-98.38065967046118
7508,Kansas,43491,USA,2020-09-01,84.0,628.8571428571429,38.48524344661299,-98.38065967046118
7509,Kansas,44529,USA,2020-09-02,1038.0,566.4285714285714,38.48524344661299,-98.38065967046118
7510,Kansas,44755,USA,2020-09-03,226.0,579.0,38.48524344661299,-98.38065967046118
7511,Kansas,46049,USA,2020-09-04,1294.0,605.8571428571429,38.48524344661299,-98.38065967046118
7512,Kansas,46051,USA,2020-09-05,2.0,591.7142857142857,38.48524344661299,-98.38065967046118
7513,Kansas,46151,USA,2020-09-06,100.0,591.4285714285714,38.48524344661299,-98.38065967046118
7514,Kansas,47409,USA,2020-09-07,1258.0,571.7142857142857,38.48524344661299,-98.38065967046118
7515,Kansas,47878,USA,2020-09-08,469.0,626.7142857142857,38.48524344661299,-98.38065967046118
7516,Kansas,48389,USA,2020-09-09,511.0,551.4285714285714,38.48524344661299,-98.38065967046118
7517,Kansas,48443,USA,2020-09-10,54.0,526.8571428571429,38.48524344661299,-98.38065967046118
7518,Kansas,49393,USA,2020-09-11,950.0,477.7142857142857,38.48524344661299,-98.38065967046118
7519,Kansas,49398,USA,2020-09-12,5.0,478.14285714285717,38.48524344661299,-98.38065967046118
7520,Kansas,49408,USA,2020-09-13,10.0,465.2857142857143,38.48524344661299,-98.38065967046118
7521,Kansas,50871,USA,2020-09-14,1463.0,494.57142857142856,38.48524344661299,-98.38065967046118
7522,Kansas,51006,USA,2020-09-15,135.0,446.85714285714283,38.48524344661299,-98.38065967046118
7523,Kansas,51829,USA,2020-09-16,823.0,491.42857142857144,38.48524344661299,-98.38065967046118
7524,Kansas,52039,USA,2020-09-17,210.0,513.7142857142857,38.48524344661299,-98.38065967046118
7525,Kansas,53403,USA,2020-09-18,1364.0,572.8571428571429,38.48524344661299,-98.38065967046118
7526,Kansas,53420,USA,2020-09-19,17.0,574.5714285714286,38.48524344661299,-98.38065967046118
7527,Kansas,53433,USA,2020-09-20,13.0,575.0,38.48524344661299,-98.38065967046118
7528,Kansas,54956,USA,2020-09-21,1523.0,583.5714285714286,38.48524344661299,-98.38065967046118
7529,Kansas,55237,USA,2020-09-22,281.0,604.4285714285714,38.48524344661299,-98.38065967046118
7530,Kansas,56355,USA,2020-09-23,1118.0,646.5714285714286,38.48524344661299,-98.38065967046118
7531,Kansas,56461,USA,2020-09-24,106.0,631.7142857142857,38.48524344661299,-98.38065967046118
7532,Kansas,57852,USA,2020-09-25,1391.0,635.5714285714286,38.48524344661299,-98.38065967046118
7533,Kansas,57852,USA,2020-09-26,0.0,633.1428571428571,38.48524344661299,-98.38065967046118
7534,Kansas,57978,USA,2020-09-27,126.0,649.2857142857143,38.48524344661299,-98.38065967046118
7535,Kansas,59793,USA,2020-09-28,1815.0,691.0,38.48524344661299,-98.38065967046118
7536,Kansas,59951,USA,2020-09-29,158.0,673.4285714285714,38.48524344661299,-98.38065967046118
7537,Kansas,60957,USA,2020-09-30,1006.0,657.4285714285714,38.48524344661299,-98.38065967046118
7538,Kansas,61103,USA,2020-10-01,146.0,663.1428571428571,38.48524344661299,-98.38065967046118
7539,Kansas,62424,USA,2020-10-02,1321.0,653.1428571428571,38.48524344661299,-98.38065967046118
7540,Kansas,62446,USA,2020-10-03,22.0,656.2857142857143,38.48524344661299,-98.38065967046118
7541,Kansas,62479,USA,2020-10-04,33.0,643.0,38.48524344661299,-98.38065967046118
7542,Kansas,63817,USA,2020-10-05,1338.0,574.8571428571429,38.48524344661299,-98.38065967046118
7543,Kansas,64077,USA,2020-10-06,260.0,589.4285714285714,38.48524344661299,-98.38065967046118
7544,Kansas,65131,USA,2020-10-07,1054.0,596.2857142857143,38.48524344661299,-98.38065967046118
7545,Kansas,65296,USA,2020-10-08,165.0,599.0,38.48524344661299,-98.38065967046118
7546,Kansas,67086,USA,2020-10-09,1790.0,666.0,38.48524344661299,-98.38065967046118
7547,Kansas,67193,USA,2020-10-10,107.0,678.1428571428571,38.48524344661299,-98.38065967046118
7548,Kansas,67231,USA,2020-10-11,38.0,678.8571428571429,38.48524344661299,-98.38065967046118
7549,Kansas,69158,USA,2020-10-12,1927.0,763.0,38.48524344661299,-98.38065967046118
7550,Kansas,69392,USA,2020-10-13,234.0,759.2857142857143,38.48524344661299,-98.38065967046118
7551,Kansas,70665,USA,2020-10-14,1273.0,790.5714285714286,38.48524344661299,-98.38065967046118
7552,Kansas,70815,USA,2020-10-15,150.0,788.4285714285714,38.48524344661299,-98.38065967046118
7553,Kansas,72509,USA,2020-10-16,1694.0,774.7142857142857,38.48524344661299,-98.38065967046118
7554,Kansas,72616,USA,2020-10-17,107.0,774.7142857142857,38.48524344661299,-98.38065967046118
7555,Kansas,72722,USA,2020-10-18,106.0,784.4285714285714,38.48524344661299,-98.38065967046118
7556,Kansas,74616,USA,2020-10-19,1894.0,779.7142857142857,38.48524344661299,-98.38065967046118
7557,Kansas,74883,USA,2020-10-20,267.0,784.4285714285714,38.48524344661299,-98.38065967046118
7558,Kansas,76299,USA,2020-10-21,1416.0,804.8571428571429,38.48524344661299,-98.38065967046118
7559,Kansas,76546,USA,2020-10-22,247.0,818.7142857142857,38.48524344661299,-98.38065967046118
7560,Kansas,78122,USA,2020-10-23,1576.0,801.8571428571429,38.48524344661299,-98.38065967046118
7561,Kansas,78177,USA,2020-10-24,55.0,794.4285714285714,38.48524344661299,-98.38065967046118
7562,Kansas,78241,USA,2020-10-25,64.0,788.4285714285714,38.48524344661299,-98.38065967046118
7563,Kansas,80473,USA,2020-10-26,2232.0,836.7142857142857,38.48524344661299,-98.38065967046118
7564,Kansas,80761,USA,2020-10-27,288.0,839.7142857142857,38.48524344661299,-98.38065967046118
7565,Kansas,83485,USA,2020-10-28,2724.0,1026.5714285714287,38.48524344661299,-98.38065967046118
7566,Kansas,83838,USA,2020-10-29,353.0,1041.7142857142858,38.48524344661299,-98.38065967046118
7567,Kansas,86768,USA,2020-10-30,2930.0,1235.142857142857,38.48524344661299,-98.38065967046118
7568,Kansas,86771,USA,2020-10-31,3.0,1227.7142857142858,38.48524344661299,-98.38065967046118
7569,Kansas,86809,USA,2020-11-01,38.0,1224.0,38.48524344661299,-98.38065967046118
7570,Kansas,90613,USA,2020-11-02,3804.0,1448.5714285714287,38.48524344661299,-98.38065967046118
7571,Kansas,91072,USA,2020-11-03,459.0,1473.0,38.48524344661299,-98.38065967046118
7572,Kansas,93967,USA,2020-11-04,2895.0,1497.4285714285713,38.48524344661299,-98.38065967046118
7573,Kansas,94427,USA,2020-11-05,460.0,1512.7142857142858,38.48524344661299,-98.38065967046118
7574,Kansas,99605,USA,2020-11-06,5178.0,1833.857142857143,38.48524344661299,-98.38065967046118
7575,Kansas,99671,USA,2020-11-07,66.0,1842.857142857143,38.48524344661299,-98.38065967046118
7576,Kansas,99805,USA,2020-11-08,134.0,1856.5714285714287,38.48524344661299,-98.38065967046118
7577,Kansas,105298,USA,2020-11-09,5493.0,2097.8571428571427,38.48524344661299,-98.38065967046118
7578,Kansas,105760,USA,2020-11-10,462.0,2098.285714285714,38.48524344661299,-98.38065967046118
7579,Kansas,110977,USA,2020-11-11,5217.0,2430.0,38.48524344661299,-98.38065967046118
7580,Kansas,111503,USA,2020-11-12,526.0,2439.4285714285716,38.48524344661299,-98.38065967046118
7581,Kansas,117282,USA,2020-11-13,5779.0,2525.285714285714,38.48524344661299,-98.38065967046118
7582,Kansas,117728,USA,2020-11-14,446.0,2579.5714285714284,38.48524344661299,-98.38065967046118
7583,Kansas,117851,USA,2020-11-15,123.0,2578.0,38.48524344661299,-98.38065967046118
7584,Kansas,124697,USA,2020-11-16,6846.0,2771.285714285714,38.48524344661299,-98.38065967046118
7585,Kansas,125668,USA,2020-11-17,971.0,2844.0,38.48524344661299,-98.38065967046118
7586,Kansas,131051,USA,2020-11-18,5383.0,2867.714285714286,38.48524344661299,-98.38065967046118
7587,Kansas,131408,USA,2020-11-19,357.0,2843.5714285714284,38.48524344661299,-98.38065967046118
7588,Kansas,137224,USA,2020-11-20,5816.0,2848.8571428571427,38.48524344661299,-98.38065967046118
7589,Kansas,137295,USA,2020-11-21,71.0,2795.285714285714,38.48524344661299,-98.38065967046118
7590,Kansas,137530,USA,2020-11-22,235.0,2811.285714285714,38.48524344661299,-98.38065967046118
7591,Kansas,144831,USA,2020-11-23,7301.0,2876.285714285714,38.48524344661299,-98.38065967046118
7592,Kansas,145272,USA,2020-11-24,441.0,2800.5714285714284,38.48524344661299,-98.38065967046118
7593,Kansas,150515,USA,2020-11-25,5243.0,2780.5714285714284,38.48524344661299,-98.38065967046118
7594,Kansas,150522,USA,2020-11-26,7.0,2730.5714285714284,38.48524344661299,-98.38065967046118
7595,Kansas,155245,USA,2020-11-27,4723.0,2574.4285714285716,38.48524344661299,-98.38065967046118
7596,Kansas,155265,USA,2020-11-28,20.0,2567.1428571428573,38.48524344661299,-98.38065967046118
7597,Kansas,155377,USA,2020-11-29,112.0,2549.5714285714284,38.48524344661299,-98.38065967046118
7598,Kansas,160428,USA,2020-11-30,5051.0,2228.1428571428573,38.48524344661299,-98.38065967046118
7599,Kansas,160718,USA,2020-12-01,290.0,2206.5714285714284,38.48524344661299,-98.38065967046118
7600,Kansas,164981,USA,2020-12-02,4263.0,2066.5714285714284,38.48524344661299,-98.38065967046118
7601,Kansas,165613,USA,2020-12-03,632.0,2155.8571428571427,38.48524344661299,-98.38065967046118
7602,Kansas,171513,USA,2020-12-04,5900.0,2324.0,38.48524344661299,-98.38065967046118
7603,Kansas,171626,USA,2020-12-05,113.0,2337.285714285714,38.48524344661299,-98.38065967046118
7604,Kansas,171635,USA,2020-12-06,9.0,2322.5714285714284,38.48524344661299,-98.38065967046118
7605,Kansas,177389,USA,2020-12-07,5754.0,2423.0,38.48524344661299,-98.38065967046118
7606,Kansas,177780,USA,2020-12-08,391.0,2437.4285714285716,38.48524344661299,-98.38065967046118
7607,Kansas,183404,USA,2020-12-09,5624.0,2631.8571428571427,38.48524344661299,-98.38065967046118
7608,Kansas,183750,USA,2020-12-10,346.0,2591.0,38.48524344661299,-98.38065967046118
7609,Kansas,188610,USA,2020-12-11,4860.0,2442.4285714285716,38.48524344661299,-98.38065967046118
7610,Kansas,188610,USA,2020-12-12,0.0,2426.285714285714,38.48524344661299,-98.38065967046118
7611,Kansas,188660,USA,2020-12-13,50.0,2432.1428571428573,38.48524344661299,-98.38065967046118
7612,Kansas,193109,USA,2020-12-14,4449.0,2245.714285714286,38.48524344661299,-98.38065967046118
7613,Kansas,193555,USA,2020-12-15,446.0,2253.5714285714284,38.48524344661299,-98.38065967046118
7614,Kansas,197903,USA,2020-12-16,4348.0,2071.285714285714,38.48524344661299,-98.38065967046118
7615,Kansas,198189,USA,2020-12-17,286.0,2062.714285714286,38.48524344661299,-98.38065967046118
7616,Kansas,203646,USA,2020-12-18,5457.0,2148.0,38.48524344661299,-98.38065967046118
7617,Kansas,203650,USA,2020-12-19,4.0,2148.5714285714284,38.48524344661299,-98.38065967046118
7618,Kansas,203674,USA,2020-12-20,24.0,2144.8571428571427,38.48524344661299,-98.38065967046118
7619,Kansas,207933,USA,2020-12-21,4259.0,2117.714285714286,38.48524344661299,-98.38065967046118
7620,Kansas,208109,USA,2020-12-22,176.0,2079.1428571428573,38.48524344661299,-98.38065967046118
7621,Kansas,212871,USA,2020-12-23,4762.0,2138.285714285714,38.48524344661299,-98.38065967046118
7622,Kansas,212962,USA,2020-12-24,91.0,2110.4285714285716,38.48524344661299,-98.38065967046118
7623,Kansas,213076,USA,2020-12-25,114.0,1347.142857142857,38.48524344661299,-98.38065967046118
7624,Kansas,213091,USA,2020-12-26,15.0,1348.7142857142858,38.48524344661299,-98.38065967046118
7625,Kansas,213173,USA,2020-12-27,82.0,1357.0,38.48524344661299,-98.38065967046118
7626,Kansas,219095,USA,2020-12-28,5922.0,1594.5714285714287,38.48524344661299,-98.38065967046118
7627,Kansas,219415,USA,2020-12-29,320.0,1615.142857142857,38.48524344661299,-98.38065967046118
7628,Kansas,225361,USA,2020-12-30,5946.0,1784.2857142857142,38.48524344661299,-98.38065967046118
7629,Kansas,225455,USA,2020-12-31,94.0,1784.7142857142858,38.48524344661299,-98.38065967046118
7630,Kansas,230352,USA,2021-01-01,4897.0,2468.0,38.48524344661299,-98.38065967046118
7631,Kansas,230352,USA,2021-01-02,0.0,2465.8571428571427,38.48524344661299,-98.38065967046118
7632,Kansas,230352,USA,2021-01-03,0.0,2454.1428571428573,38.48524344661299,-98.38065967046118
7633,Kansas,234390,USA,2021-01-04,4038.0,2185.0,38.48524344661299,-98.38065967046118
7634,Kansas,234700,USA,2021-01-05,310.0,2183.5714285714284,38.48524344661299,-98.38065967046118
7635,Kansas,239988,USA,2021-01-06,5288.0,2089.5714285714284,38.48524344661299,-98.38065967046118
7636,Kansas,240540,USA,2021-01-07,552.0,2155.0,38.48524344661299,-98.38065967046118
7637,Kansas,245415,USA,2021-01-08,4875.0,2151.8571428571427,38.48524344661299,-98.38065967046118
7638,Kansas,245521,USA,2021-01-09,106.0,2167.0,38.48524344661299,-98.38065967046118
7639,Kansas,245529,USA,2021-01-10,8.0,2168.1428571428573,38.48524344661299,-98.38065967046118
7640,Kansas,250421,USA,2021-01-11,4892.0,2290.1428571428573,38.48524344661299,-98.38065967046118
7641,Kansas,250646,USA,2021-01-12,225.0,2278.0,38.48524344661299,-98.38065967046118
7642,Kansas,255200,USA,2021-01-13,4554.0,2173.1428571428573,38.48524344661299,-98.38065967046118
7643,Kansas,255393,USA,2021-01-14,193.0,2121.8571428571427,38.48524344661299,-98.38065967046118
7644,Kansas,259196,USA,2021-01-15,3803.0,1968.7142857142858,38.48524344661299,-98.38065967046118
7645,Kansas,259226,USA,2021-01-16,30.0,1957.857142857143,38.48524344661299,-98.38065967046118
7646,Kansas,259226,USA,2021-01-17,0.0,1956.7142857142858,38.48524344661299,-98.38065967046118
7647,Kansas,262519,USA,2021-01-18,3293.0,1728.2857142857142,38.48524344661299,-98.38065967046118
7648,Kansas,262727,USA,2021-01-19,208.0,1725.857142857143,38.48524344661299,-98.38065967046118
7649,Kansas,266251,USA,2021-01-20,3524.0,1578.7142857142858,38.48524344661299,-98.38065967046118
7650,Kansas,266562,USA,2021-01-21,311.0,1595.5714285714287,38.48524344661299,-98.38065967046118
7651,Kansas,269611,USA,2021-01-22,3049.0,1487.857142857143,38.48524344661299,-98.38065967046118
7652,Kansas,269611,USA,2021-01-23,0.0,1483.5714285714287,38.48524344661299,-98.38065967046118
7653,Kansas,269611,USA,2021-01-24,0.0,1483.5714285714287,38.48524344661299,-98.38065967046118
7654,Kansas,272220,USA,2021-01-25,2609.0,1385.857142857143,38.48524344661299,-98.38065967046118
7655,Kansas,272303,USA,2021-01-26,83.0,1368.0,38.48524344661299,-98.38065967046118
7656,Kansas,275468,USA,2021-01-27,3165.0,1316.7142857142858,38.48524344661299,-98.38065967046118
7657,Kansas,275585,USA,2021-01-28,117.0,1289.0,38.48524344661299,-98.38065967046118
7658,Kansas,277623,USA,2021-01-29,2038.0,1144.5714285714287,38.48524344661299,-98.38065967046118
7659,Kansas,277623,USA,2021-01-30,0.0,1144.5714285714287,38.48524344661299,-98.38065967046118
7660,Kansas,277633,USA,2021-01-31,10.0,1146.0,38.48524344661299,-98.38065967046118
7661,Kansas,279587,USA,2021-02-01,1954.0,1052.4285714285713,38.48524344661299,-98.38065967046118
7662,Kansas,279734,USA,2021-02-02,147.0,1061.5714285714287,38.48524344661299,-98.38065967046118
7663,Kansas,281866,USA,2021-02-03,2132.0,914.0,38.48524344661299,-98.38065967046118
7664,Kansas,281951,USA,2021-02-04,85.0,909.4285714285714,38.48524344661299,-98.38065967046118
7665,Kansas,284554,USA,2021-02-05,2603.0,990.1428571428571,38.48524344661299,-98.38065967046118
7666,Kansas,284554,USA,2021-02-06,0.0,990.1428571428571,38.48524344661299,-98.38065967046118
7667,Kansas,284560,USA,2021-02-07,6.0,989.5714285714286,38.48524344661299,-98.38065967046118
7668,Kansas,286026,USA,2021-02-08,1466.0,919.8571428571429,38.48524344661299,-98.38065967046118
7669,Kansas,286066,USA,2021-02-09,40.0,904.5714285714286,38.48524344661299,-98.38065967046118
7670,Kansas,287914,USA,2021-02-10,1848.0,864.0,38.48524344661299,-98.38065967046118
7671,Kansas,288003,USA,2021-02-11,89.0,864.5714285714286,38.48524344661299,-98.38065967046118
7672,Kansas,289210,USA,2021-02-12,1207.0,665.1428571428571,38.48524344661299,-98.38065967046118
