,country,countrycode,date,new_per_day,new_per_day_smooth,dead_per_day,dead_per_day_smooth
24018,Costa Rica,CRI,2020-11-26,895.0,1085.7142857142858,21.0,12.0
24019,Costa Rica,CRI,2020-11-27,1330.0,1072.5714285714287,12.0,12.285714285714286
24020,Costa Rica,CRI,2020-11-28,1222.0,1073.0,5.0,11.428571428571429
24021,Costa Rica,CRI,2020-11-29,1351.0,1096.4285714285713,11.0,11.714285714285714
24022,Costa Rica,CRI,2020-11-30,0.0,1096.4285714285713,0.0,11.714285714285714
24023,Costa Rica,CRI,2020-12-01,2006.0,1383.0,25.0,15.285714285714286
24024,Costa Rica,CRI,2020-12-02,539.0,1049.0,11.0,12.142857142857142
24025,Costa Rica,CRI,2020-12-03,534.0,997.4285714285714,5.0,9.857142857142858
24026,Costa Rica,CRI,2020-12-04,1168.0,974.2857142857143,8.0,9.285714285714286
24027,Costa Rica,CRI,2020-12-05,1165.0,966.1428571428571,18.0,11.142857142857142
24028,Costa Rica,CRI,2020-12-06,1180.0,941.7142857142857,16.0,11.857142857142858
24029,Costa Rica,CRI,2020-12-07,0.0,941.7142857142857,0.0,11.857142857142858
24030,Costa Rica,CRI,2020-12-08,2160.0,963.7142857142857,37.0,13.571428571428571
24031,Costa Rica,CRI,2020-12-09,576.0,969.0,15.0,14.142857142857142
24032,Costa Rica,CRI,2020-12-10,1009.0,1036.857142857143,21.0,16.428571428571427
24033,Costa Rica,CRI,2020-12-11,1258.0,1049.7142857142858,18.0,17.857142857142858
24034,Costa Rica,CRI,2020-12-12,1127.0,1044.2857142857142,18.0,17.857142857142858
24035,Costa Rica,CRI,2020-12-13,1132.0,1037.4285714285713,13.0,17.428571428571427
24036,Costa Rica,CRI,2020-12-14,1149.0,1201.5714285714287,18.0,20.0
24037,Costa Rica,CRI,2020-12-15,524.0,967.8571428571429,8.0,15.857142857142858
24038,Costa Rica,CRI,2020-12-16,549.0,964.0,15.0,15.857142857142858
24039,Costa Rica,CRI,2020-12-17,927.0,952.2857142857143,20.0,15.714285714285714
24040,Costa Rica,CRI,2020-12-18,1167.0,939.2857142857143,11.0,14.714285714285714
24041,Costa Rica,CRI,2020-12-19,1125.0,939.0,13.0,14.0
24042,Costa Rica,CRI,2020-12-20,1084.0,932.1428571428571,16.0,14.428571428571429
24043,Costa Rica,CRI,2020-12-21,1019.0,913.5714285714286,15.0,14.0
24044,Costa Rica,CRI,2020-12-22,767.0,948.2857142857143,12.0,14.571428571428571
24045,Costa Rica,CRI,2020-12-23,635.0,960.5714285714286,14.0,14.428571428571429
24046,Costa Rica,CRI,2020-12-24,911.0,958.2857142857143,14.0,13.571428571428571
24047,Costa Rica,CRI,2020-12-25,1138.0,954.1428571428571,14.0,14.0
24048,Costa Rica,CRI,2020-12-26,1048.0,943.1428571428571,21.0,15.142857142857142
24049,Costa Rica,CRI,2020-12-27,1072.0,941.4285714285714,17.0,15.285714285714286
24050,Costa Rica,CRI,2020-12-28,545.0,873.7142857142857,14.0,15.142857142857142
24051,Costa Rica,CRI,2020-12-29,597.0,849.4285714285714,17.0,15.857142857142858
24052,Costa Rica,CRI,2020-12-30,558.0,838.4285714285714,10.0,15.285714285714286
24053,Costa Rica,CRI,2020-12-31,1037.0,856.4285714285714,12.0,15.0
24054,Costa Rica,CRI,2021-01-01,1315.0,881.7142857142857,15.0,15.142857142857142
24055,Costa Rica,CRI,2021-01-02,1207.0,904.4285714285714,14.0,14.142857142857142
24056,Costa Rica,CRI,2021-01-03,1270.0,932.7142857142857,8.0,12.857142857142858
24057,Costa Rica,CRI,2021-01-04,539.0,931.8571428571429,12.0,12.571428571428571
24058,Costa Rica,CRI,2021-01-05,589.0,930.7142857142857,13.0,12.0
24059,Costa Rica,CRI,2021-01-06,717.0,953.4285714285714,11.0,12.142857142857142
24060,Costa Rica,CRI,2021-01-07,1155.0,970.2857142857143,19.0,13.142857142857142
24061,Costa Rica,CRI,2021-01-08,1447.0,989.1428571428571,19.0,13.714285714285714
24062,Costa Rica,CRI,2021-01-09,1369.0,1012.2857142857143,19.0,14.428571428571429
24063,Costa Rica,CRI,2021-01-10,1207.0,1003.2857142857143,19.0,16.0
24064,Costa Rica,CRI,2021-01-11,1035.0,1074.142857142857,17.0,16.714285714285715
24065,Costa Rica,CRI,2021-01-12,756.0,1098.0,16.0,17.142857142857142
24066,Costa Rica,CRI,2021-01-13,656.0,1089.2857142857142,15.0,17.714285714285715
24067,Costa Rica,CRI,2021-01-14,1032.0,1071.7142857142858,14.0,17.0
24068,Costa Rica,CRI,2021-01-15,1063.0,1016.8571428571429,17.0,16.714285714285715
24069,Costa Rica,CRI,2021-01-16,1086.0,976.4285714285714,17.0,16.428571428571427
24070,Costa Rica,CRI,2021-01-17,945.0,939.0,15.0,15.857142857142858
24071,Costa Rica,CRI,2021-01-18,958.0,928.0,27.0,17.285714285714285
24072,Costa Rica,CRI,2021-01-19,508.0,892.5714285714286,6.0,15.857142857142858
24073,Costa Rica,CRI,2021-01-20,363.0,850.7142857142857,9.0,15.0
24074,Costa Rica,CRI,2021-01-21,861.0,826.2857142857143,19.0,15.714285714285714
24075,Costa Rica,CRI,2021-01-22,835.0,793.7142857142857,15.0,15.428571428571429
24076,Costa Rica,CRI,2021-01-23,765.0,747.8571428571429,14.0,15.0
24077,Costa Rica,CRI,2021-01-24,831.0,731.5714285714286,12.0,14.571428571428571
24078,Costa Rica,CRI,2021-01-25,651.0,687.7142857142857,14.0,12.714285714285714
24079,Costa Rica,CRI,2021-01-26,431.0,676.7142857142857,11.0,13.428571428571429
24080,Costa Rica,CRI,2021-01-27,355.0,675.5714285714286,15.0,14.285714285714286
24081,Costa Rica,CRI,2021-01-28,600.0,638.2857142857143,9.0,12.857142857142858
24082,Costa Rica,CRI,2021-01-29,721.0,622.0,17.0,13.142857142857142
24083,Costa Rica,CRI,2021-01-30,571.0,594.2857142857143,15.0,13.285714285714286
24084,Costa Rica,CRI,2021-01-31,639.0,566.8571428571429,5.0,12.285714285714286
24085,Costa Rica,CRI,2021-02-01,568.0,555.0,8.0,11.428571428571429
24086,Costa Rica,CRI,2021-02-02,436.0,555.7142857142857,15.0,12.0
24087,Costa Rica,CRI,2021-02-03,289.0,546.2857142857143,7.0,10.857142857142858
24088,Costa Rica,CRI,2021-02-04,440.0,523.4285714285714,7.0,10.571428571428571
24089,Costa Rica,CRI,2021-02-05,528.0,495.85714285714283,9.0,9.428571428571429
24090,Costa Rica,CRI,2021-02-06,455.0,479.2857142857143,12.0,9.0
24091,Costa Rica,CRI,2021-02-07,446.0,451.7142857142857,10.0,9.714285714285714
24092,Costa Rica,CRI,2021-02-08,506.0,442.85714285714283,8.0,9.714285714285714
24093,Costa Rica,CRI,2021-02-09,281.0,420.7142857142857,7.0,8.571428571428571
24094,Costa Rica,CRI,2021-02-10,210.0,409.42857142857144,5.0,8.285714285714286
24095,Costa Rica,CRI,2021-02-11,417.0,406.14285714285717,6.0,8.142857142857142
24096,Costa Rica,CRI,2021-02-12,486.0,400.14285714285717,3.0,7.285714285714286
24097,Costa Rica,CRI,2021-02-13,418.0,394.85714285714283,9.0,6.857142857142857
24098,Costa Rica,CRI,2021-02-14,431.0,392.7142857142857,4.0,6.0
24099,Costa Rica,CRI,2021-02-15,390.0,376.14285714285717,9.0,6.142857142857143
24100,Costa Rica,CRI,2021-02-16,265.0,373.85714285714283,0.0,5.142857142857143
24101,Costa Rica,CRI,2021-02-17,182.0,369.85714285714283,7.0,5.428571428571429
24102,Costa Rica,CRI,2021-02-18,430.0,371.7142857142857,7.0,5.571428571428571
24103,Costa Rica,CRI,2021-02-19,434.0,364.2857142857143,8.0,6.285714285714286
24104,Costa Rica,CRI,2021-02-20,353.0,355.0,11.0,6.571428571428571
24105,Costa Rica,CRI,2021-02-21,437.0,355.85714285714283,7.0,7.0
24106,Costa Rica,CRI,2021-02-22,549.0,378.57142857142856,8.0,6.857142857142857
24107,Costa Rica,CRI,2021-02-23,239.0,374.85714285714283,6.0,7.714285714285714
24108,Costa Rica,CRI,2021-02-24,208.0,378.57142857142856,5.0,7.428571428571429
24109,Costa Rica,CRI,2021-02-25,423.0,377.57142857142856,3.0,6.857142857142857
24110,Costa Rica,CRI,2021-02-26,399.0,372.57142857142856,8.0,6.857142857142857
24111,Costa Rica,CRI,2021-02-27,418.0,381.85714285714283,3.0,5.714285714285714
24112,Costa Rica,CRI,2021-02-28,427.0,380.42857142857144,4.0,5.285714285714286
24113,Costa Rica,CRI,2021-03-01,365.0,354.14285714285717,3.0,4.571428571428571
24114,Costa Rica,CRI,2021-03-02,200.0,348.57142857142856,3.0,4.142857142857143
24115,Costa Rica,CRI,2021-03-03,180.0,344.57142857142856,6.0,4.285714285714286
24116,Costa Rica,CRI,2021-03-04,428.0,345.2857142857143,8.0,5.0
24117,Costa Rica,CRI,2021-03-05,376.0,342.0,4.0,4.428571428571429
24118,Costa Rica,CRI,2021-03-06,403.0,339.85714285714283,5.0,4.714285714285714
24119,Costa Rica,CRI,2021-03-07,347.0,328.42857142857144,4.0,4.714285714285714
24120,Costa Rica,CRI,2021-03-08,416.0,335.7142857142857,2.0,4.571428571428571
24121,Costa Rica,CRI,2021-03-09,216.0,338.0,3.0,4.571428571428571
24122,Costa Rica,CRI,2021-03-10,188.0,339.14285714285717,3.0,4.142857142857143
24123,Costa Rica,CRI,2021-03-11,372.0,331.14285714285717,7.0,4.0
24124,Costa Rica,CRI,2021-03-12,412.0,336.2857142857143,4.0,4.0
24125,Costa Rica,CRI,2021-03-13,473.0,346.2857142857143,7.0,4.285714285714286
24126,Costa Rica,CRI,2021-03-14,376.0,350.42857142857144,3.0,4.142857142857143
24127,Costa Rica,CRI,2021-03-15,480.0,359.57142857142856,5.0,4.571428571428571
24128,Costa Rica,CRI,2021-03-16,267.0,366.85714285714283,8.0,5.285714285714286
24129,Costa Rica,CRI,2021-03-17,176.0,365.14285714285717,6.0,5.714285714285714
24130,Costa Rica,CRI,2021-03-18,431.0,373.57142857142856,5.0,5.428571428571429
24131,Costa Rica,CRI,2021-03-19,501.0,386.2857142857143,5.0,5.571428571428571
24132,Costa Rica,CRI,2021-03-20,485.0,388.0,3.0,5.0
24133,Costa Rica,CRI,2021-03-21,470.0,401.42857142857144,2.0,4.857142857142857
24134,Costa Rica,CRI,2021-03-22,487.0,402.42857142857144,1.0,4.285714285714286
24135,Costa Rica,CRI,2021-03-23,280.0,404.2857142857143,3.0,3.5714285714285716
24136,Costa Rica,CRI,2021-03-24,255.0,415.57142857142856,4.0,3.2857142857142856
24137,Costa Rica,CRI,2021-03-25,513.0,427.2857142857143,4.0,3.142857142857143
24138,Costa Rica,CRI,2021-03-26,561.0,435.85714285714283,6.0,3.2857142857142856
24139,Costa Rica,CRI,2021-03-27,609.0,453.57142857142856,9.0,4.142857142857143
24140,Costa Rica,CRI,2021-03-28,570.0,467.85714285714283,8.0,5.0
24141,Costa Rica,CRI,2021-03-29,528.0,473.7142857142857,5.0,5.571428571428571
24142,Costa Rica,CRI,2021-03-30,304.0,477.14285714285717,6.0,6.0
24143,Costa Rica,CRI,2021-03-31,258.0,477.57142857142856,7.0,6.428571428571429
24144,Costa Rica,CRI,2021-04-01,496.0,475.14285714285717,8.0,7.0
24145,Costa Rica,CRI,2021-04-02,582.0,478.14285714285717,8.0,7.285714285714286
24146,Costa Rica,CRI,2021-04-03,1103.0,548.7142857142857,5.0,6.714285714285714
24147,Costa Rica,CRI,2021-04-04,0.0,467.2857142857143,4.0,6.142857142857143
24148,Costa Rica,CRI,2021-04-05,0.0,391.85714285714283,7.0,6.428571428571429
24149,Costa Rica,CRI,2021-04-06,359.0,399.7142857142857,2.0,5.857142857142857
24150,Costa Rica,CRI,2021-04-07,354.0,413.42857142857144,9.0,6.142857142857143
24151,Costa Rica,CRI,2021-04-08,684.0,440.2857142857143,8.0,6.142857142857143
24152,Costa Rica,CRI,2021-04-09,0.0,357.14285714285717,0.0,5.0
24153,Costa Rica,CRI,2021-04-10,0.0,199.57142857142858,0.0,4.285714285714286
24154,Costa Rica,CRI,2021-04-11,2698.0,585.0,18.0,6.285714285714286
24155,Costa Rica,CRI,2021-04-12,891.0,712.2857142857143,6.0,6.142857142857143
24156,Costa Rica,CRI,2021-04-13,482.0,729.8571428571429,6.0,6.714285714285714
24157,Costa Rica,CRI,2021-04-14,469.0,746.2857142857143,6.0,6.285714285714286
24158,Costa Rica,CRI,2021-04-15,957.0,785.2857142857143,8.0,6.285714285714286
24159,Costa Rica,CRI,2021-04-16,1069.0,938.0,10.0,7.714285714285714
24160,Costa Rica,CRI,2021-04-17,1121.0,1098.142857142857,11.0,9.285714285714286
24161,Costa Rica,CRI,2021-04-18,1044.0,861.8571428571429,6.0,7.571428571428571
24162,Costa Rica,CRI,2021-04-19,1060.0,886.0,13.0,8.571428571428571
24163,Costa Rica,CRI,2021-04-20,664.0,912.0,7.0,8.714285714285714
24164,Costa Rica,CRI,2021-04-21,536.0,921.5714285714286,8.0,9.0
24165,Costa Rica,CRI,2021-04-22,1130.0,946.2857142857143,5.0,8.571428571428571
24166,Costa Rica,CRI,2021-04-23,1531.0,1012.2857142857143,11.0,8.714285714285714
24167,Costa Rica,CRI,2021-04-24,1776.0,1105.857142857143,10.0,8.571428571428571
24168,Costa Rica,CRI,2021-04-25,1656.0,1193.2857142857142,11.0,9.285714285714286
24169,Costa Rica,CRI,2021-04-26,1830.0,1303.2857142857142,7.0,8.428571428571429
24170,Costa Rica,CRI,2021-04-27,1277.0,1390.857142857143,15.0,9.571428571428571
24171,Costa Rica,CRI,2021-04-28,1203.0,1486.142857142857,10.0,9.857142857142858
24172,Costa Rica,CRI,2021-04-29,1927.0,1600.0,18.0,11.714285714285714
24173,Costa Rica,CRI,2021-04-30,2434.0,1729.0,16.0,12.428571428571429
24174,Costa Rica,CRI,2021-05-01,2781.0,1872.5714285714287,15.0,13.142857142857142
24175,Costa Rica,CRI,2021-05-02,2609.0,2008.7142857142858,14.0,13.571428571428571
24176,Costa Rica,CRI,2021-05-03,1991.0,2031.7142857142858,23.0,15.857142857142858
24177,Costa Rica,CRI,2021-05-04,1839.0,2112.0,12.0,15.428571428571429
24178,Costa Rica,CRI,2021-05-05,1855.0,2205.1428571428573,24.0,17.428571428571427
24179,Costa Rica,CRI,2021-05-06,1304.0,2116.1428571428573,20.0,17.714285714285715
24180,Costa Rica,CRI,2021-05-07,2555.0,2133.4285714285716,16.0,17.714285714285715
24181,Costa Rica,CRI,2021-05-08,2559.0,2101.714285714286,15.0,17.714285714285715
24182,Costa Rica,CRI,2021-05-09,2392.0,2070.714285714286,24.0,19.142857142857142
24183,Costa Rica,CRI,2021-05-10,2029.0,2076.1428571428573,21.0,18.857142857142858
24184,Costa Rica,CRI,2021-05-11,2463.0,2165.285714285714,23.0,20.428571428571427
24185,Costa Rica,CRI,2021-05-12,1500.0,2114.5714285714284,21.0,20.0
24186,Costa Rica,CRI,2021-05-13,2236.0,2247.714285714286,26.0,20.857142857142858
24187,Costa Rica,CRI,2021-05-14,3173.0,2336.0,26.0,22.285714285714285
24188,Costa Rica,CRI,2021-05-15,3039.0,2404.5714285714284,32.0,24.714285714285715
24189,Costa Rica,CRI,2021-05-16,2815.0,2465.0,33.0,26.0
24190,Costa Rica,CRI,2021-05-17,2795.0,2574.4285714285716,24.0,26.428571428571427
24191,Costa Rica,CRI,2021-05-18,1768.0,2475.1428571428573,22.0,26.285714285714285
24192,Costa Rica,CRI,2021-05-19,1322.0,2449.714285714286,32.0,27.857142857142858
24193,Costa Rica,CRI,2021-05-20,2294.0,2458.0,48.0,31.0
24194,Costa Rica,CRI,2021-05-21,2900.0,2419.0,23.0,30.571428571428573
24195,Costa Rica,CRI,2021-05-22,2812.0,2386.5714285714284,40.0,31.714285714285715
24196,Costa Rica,CRI,2021-05-23,2587.0,2354.0,29.0,31.142857142857142
24197,Costa Rica,CRI,2021-05-24,2445.0,2304.0,32.0,32.285714285714285
24198,Costa Rica,CRI,2021-05-25,1726.0,2298.0,23.0,32.42857142857143
24199,Costa Rica,CRI,2021-05-26,1139.0,2271.8571428571427,29.0,32.0
24200,Costa Rica,CRI,2021-05-27,2370.0,2282.714285714286,28.0,29.142857142857142
24201,Costa Rica,CRI,2021-05-28,2587.0,2238.0,31.0,30.285714285714285
24202,Costa Rica,CRI,2021-05-29,2436.0,2184.285714285714,21.0,27.571428571428573
24203,Costa Rica,CRI,2021-05-30,2180.0,2126.1428571428573,33.0,28.142857142857142
24204,Costa Rica,CRI,2021-05-31,2338.0,2110.8571428571427,31.0,28.0
36050,United Kingdom,GBR,2020-01-03,0.0,,0.0,
36051,United Kingdom,GBR,2020-01-04,0.0,,0.0,
36052,United Kingdom,GBR,2020-01-05,0.0,,0.0,
36053,United Kingdom,GBR,2020-01-06,0.0,,0.0,
36054,United Kingdom,GBR,2020-01-07,0.0,,0.0,
36055,United Kingdom,GBR,2020-01-08,0.0,,0.0,
36056,United Kingdom,GBR,2020-01-09,0.0,0.0,0.0,0.0
36057,United Kingdom,GBR,2020-01-10,0.0,0.0,0.0,0.0
36058,United Kingdom,GBR,2020-01-11,0.0,0.0,0.0,0.0
36059,United Kingdom,GBR,2020-01-12,0.0,0.0,0.0,0.0
36060,United Kingdom,GBR,2020-01-13,0.0,0.0,0.0,0.0
36061,United Kingdom,GBR,2020-01-14,0.0,0.0,0.0,0.0
36062,United Kingdom,GBR,2020-01-15,0.0,0.0,0.0,0.0
36063,United Kingdom,GBR,2020-01-16,0.0,0.0,0.0,0.0
36064,United Kingdom,GBR,2020-01-17,0.0,0.0,0.0,0.0
36065,United Kingdom,GBR,2020-01-18,0.0,0.0,0.0,0.0
36066,United Kingdom,GBR,2020-01-19,0.0,0.0,0.0,0.0
36067,United Kingdom,GBR,2020-01-20,0.0,0.0,0.0,0.0
36068,United Kingdom,GBR,2020-01-21,0.0,0.0,0.0,0.0
36069,United Kingdom,GBR,2020-01-22,0.0,0.0,0.0,0.0
36070,United Kingdom,GBR,2020-01-23,0.0,0.0,0.0,0.0
36071,United Kingdom,GBR,2020-01-24,0.0,0.0,0.0,0.0
36072,United Kingdom,GBR,2020-01-25,0.0,0.0,0.0,0.0
36073,United Kingdom,GBR,2020-01-26,0.0,0.0,0.0,0.0
36074,United Kingdom,GBR,2020-01-27,0.0,0.0,0.0,0.0
36075,United Kingdom,GBR,2020-01-28,0.0,0.0,0.0,0.0
36076,United Kingdom,GBR,2020-01-29,0.0,0.0,0.0,0.0
36077,United Kingdom,GBR,2020-01-30,0.0,0.0,0.0,0.0
36078,United Kingdom,GBR,2020-01-31,0.0,0.0,0.0,0.0
36079,United Kingdom,GBR,2020-02-01,2.0,0.2857142857142857,0.0,0.0
36080,United Kingdom,GBR,2020-02-02,0.0,0.2857142857142857,0.0,0.0
36081,United Kingdom,GBR,2020-02-03,0.0,0.2857142857142857,0.0,0.0
36082,United Kingdom,GBR,2020-02-04,0.0,0.2857142857142857,0.0,0.0
36083,United Kingdom,GBR,2020-02-05,0.0,0.2857142857142857,0.0,0.0
36084,United Kingdom,GBR,2020-02-06,0.0,0.2857142857142857,0.0,0.0
36085,United Kingdom,GBR,2020-02-07,1.0,0.42857142857142855,0.0,0.0
36086,United Kingdom,GBR,2020-02-08,0.0,0.14285714285714285,0.0,0.0
36087,United Kingdom,GBR,2020-02-09,0.0,0.14285714285714285,0.0,0.0
36088,United Kingdom,GBR,2020-02-10,4.0,0.7142857142857143,0.0,0.0
36089,United Kingdom,GBR,2020-02-11,1.0,0.8571428571428571,0.0,0.0
36090,United Kingdom,GBR,2020-02-12,0.0,0.8571428571428571,0.0,0.0
36091,United Kingdom,GBR,2020-02-13,1.0,1.0,0.0,0.0
36092,United Kingdom,GBR,2020-02-14,0.0,0.8571428571428571,0.0,0.0
36093,United Kingdom,GBR,2020-02-15,0.0,0.8571428571428571,0.0,0.0
36094,United Kingdom,GBR,2020-02-16,0.0,0.8571428571428571,0.0,0.0
36095,United Kingdom,GBR,2020-02-17,0.0,0.2857142857142857,0.0,0.0
36096,United Kingdom,GBR,2020-02-18,0.0,0.14285714285714285,0.0,0.0
36097,United Kingdom,GBR,2020-02-19,0.0,0.14285714285714285,0.0,0.0
36098,United Kingdom,GBR,2020-02-20,0.0,0.0,0.0,0.0
36099,United Kingdom,GBR,2020-02-21,0.0,0.0,0.0,0.0
36100,United Kingdom,GBR,2020-02-22,0.0,0.0,0.0,0.0
36101,United Kingdom,GBR,2020-02-23,1.0,0.14285714285714285,0.0,0.0
36102,United Kingdom,GBR,2020-02-24,0.0,0.14285714285714285,0.0,0.0
36103,United Kingdom,GBR,2020-02-25,1.0,0.2857142857142857,0.0,0.0
36104,United Kingdom,GBR,2020-02-26,2.0,0.5714285714285714,0.0,0.0
36105,United Kingdom,GBR,2020-02-27,5.0,1.2857142857142858,0.0,0.0
36106,United Kingdom,GBR,2020-02-28,4.0,1.8571428571428572,0.0,0.0
36107,United Kingdom,GBR,2020-02-29,8.0,3.0,0.0,0.0
36108,United Kingdom,GBR,2020-03-01,12.0,4.571428571428571,0.0,0.0
36109,United Kingdom,GBR,2020-03-02,5.0,5.285714285714286,0.0,0.0
36110,United Kingdom,GBR,2020-03-03,22.0,8.285714285714286,0.0,0.0
36111,United Kingdom,GBR,2020-03-04,39.0,13.571428571428571,0.0,0.0
36112,United Kingdom,GBR,2020-03-05,56.0,20.857142857142858,0.0,0.0
36113,United Kingdom,GBR,2020-03-06,56.0,28.285714285714285,0.0,0.0
36114,United Kingdom,GBR,2020-03-07,50.0,34.285714285714285,1.0,0.14285714285714285
36115,United Kingdom,GBR,2020-03-08,81.0,44.142857142857146,1.0,0.2857142857142857
36116,United Kingdom,GBR,2020-03-09,68.0,53.142857142857146,0.0,0.2857142857142857
36117,United Kingdom,GBR,2020-03-10,57.0,58.142857142857146,1.0,0.42857142857142855
36118,United Kingdom,GBR,2020-03-11,147.0,73.57142857142857,4.0,1.0
36119,United Kingdom,GBR,2020-03-12,265.0,103.42857142857143,0.0,1.0
36120,United Kingdom,GBR,2020-03-13,405.0,153.28571428571428,2.0,1.2857142857142858
36121,United Kingdom,GBR,2020-03-14,481.0,214.85714285714286,1.0,1.2857142857142858
36122,United Kingdom,GBR,2020-03-15,479.0,271.7142857142857,19.0,3.857142857142857
36123,United Kingdom,GBR,2020-03-16,363.0,313.85714285714283,14.0,5.857142857142857
36124,United Kingdom,GBR,2020-03-17,442.0,368.85714285714283,22.0,8.857142857142858
36125,United Kingdom,GBR,2020-03-18,610.0,435.0,17.0,10.714285714285714
36126,United Kingdom,GBR,2020-03-19,770.0,507.14285714285717,34.0,15.571428571428571
36127,United Kingdom,GBR,2020-03-20,1002.0,592.4285714285714,46.0,21.857142857142858
36128,United Kingdom,GBR,2020-03-21,1048.0,673.4285714285714,32.0,26.285714285714285
36129,United Kingdom,GBR,2020-03-22,1263.0,785.4285714285714,58.0,31.857142857142858
36130,United Kingdom,GBR,2020-03-23,1190.0,903.5714285714286,36.0,35.0
36131,United Kingdom,GBR,2020-03-24,1375.0,1036.857142857143,76.0,42.714285714285715
36132,United Kingdom,GBR,2020-03-25,2325.0,1281.857142857143,148.0,61.42857142857143
36133,United Kingdom,GBR,2020-03-26,2376.0,1511.2857142857142,191.0,83.85714285714286
36134,United Kingdom,GBR,2020-03-27,2690.0,1752.4285714285713,181.0,103.14285714285714
36135,United Kingdom,GBR,2020-03-28,3086.0,2043.5714285714287,288.0,139.71428571428572
36136,United Kingdom,GBR,2020-03-29,3186.0,2318.285714285714,292.0,173.14285714285714
36137,United Kingdom,GBR,2020-03-30,2814.0,2550.285714285714,212.0,198.28571428571428
36138,United Kingdom,GBR,2020-03-31,2856.0,2761.8571428571427,374.0,240.85714285714286
36139,United Kingdom,GBR,2020-04-01,4262.0,3038.5714285714284,403.0,277.2857142857143
36140,United Kingdom,GBR,2020-04-02,4512.0,3343.714285714286,672.0,346.0
36141,United Kingdom,GBR,2020-04-03,4935.0,3664.4285714285716,657.0,414.0
36142,United Kingdom,GBR,2020-04-04,4858.0,3917.5714285714284,736.0,478.0
36143,United Kingdom,GBR,2020-04-05,4896.0,4161.857142857143,756.0,544.2857142857143
36144,United Kingdom,GBR,2020-04-06,4003.0,4331.714285714285,599.0,599.5714285714286
36145,United Kingdom,GBR,2020-04-07,3585.0,4435.857142857143,567.0,627.1428571428571
36146,United Kingdom,GBR,2020-04-08,5263.0,4578.857142857143,1105.0,727.4285714285714
36147,United Kingdom,GBR,2020-04-09,5433.0,4710.428571428572,1030.0,778.5714285714286
36148,United Kingdom,GBR,2020-04-10,5119.0,4736.714285714285,1116.0,844.1428571428571
36149,United Kingdom,GBR,2020-04-11,4854.0,4736.142857142857,1122.0,899.2857142857143
36150,United Kingdom,GBR,2020-04-12,4308.0,4652.142857142857,843.0,911.7142857142857
36151,United Kingdom,GBR,2020-04-13,3559.0,4588.714285714285,657.0,920.0
36152,United Kingdom,GBR,2020-04-14,3479.0,4573.571428571428,724.0,942.4285714285714
36153,United Kingdom,GBR,2020-04-15,4167.0,4417.0,1076.0,938.2857142857143
36154,United Kingdom,GBR,2020-04-16,4294.0,4254.285714285715,880.0,916.8571428571429
36155,United Kingdom,GBR,2020-04-17,5042.0,4243.285714285715,1036.0,905.4285714285714
36156,United Kingdom,GBR,2020-04-18,5274.0,4303.285714285715,913.0,875.5714285714286
36157,United Kingdom,GBR,2020-04-19,4936.0,4393.0,1105.0,913.0
36158,United Kingdom,GBR,2020-04-20,4699.0,4555.857142857143,432.0,880.8571428571429
36159,United Kingdom,GBR,2020-04-21,3852.0,4609.142857142857,570.0,858.8571428571429
36160,United Kingdom,GBR,2020-04-22,4844.0,4705.857142857143,1224.0,880.0
36161,United Kingdom,GBR,2020-04-23,4767.0,4773.428571428572,847.0,875.2857142857143
36162,United Kingdom,GBR,2020-04-24,5492.0,4837.714285714285,682.0,824.7142857142857
36163,United Kingdom,GBR,2020-04-25,5139.0,4818.428571428572,1010.0,838.5714285714286
36164,United Kingdom,GBR,2020-04-26,4948.0,4820.142857142857,815.0,797.1428571428571
36165,United Kingdom,GBR,2020-04-27,3746.0,4684.0,364.0,787.4285714285714
36166,United Kingdom,GBR,2020-04-28,3471.0,4629.571428571428,320.0,751.7142857142857
36167,United Kingdom,GBR,2020-04-29,4697.0,4608.571428571428,969.0,715.2857142857143
36168,United Kingdom,GBR,2020-04-30,4718.0,4601.571428571428,769.0,704.1428571428571
36169,United Kingdom,GBR,2020-05-01,5424.0,4591.857142857143,634.0,697.2857142857143
36170,United Kingdom,GBR,2020-05-02,4960.0,4566.285714285715,698.0,652.7142857142857
36171,United Kingdom,GBR,2020-05-03,4730.0,4535.142857142857,584.0,619.7142857142857
36172,United Kingdom,GBR,2020-05-04,3227.0,4461.0,253.0,603.8571428571429
36173,United Kingdom,GBR,2020-05-05,2980.0,4390.857142857143,272.0,597.0
36174,United Kingdom,GBR,2020-05-06,3384.0,4203.285714285715,726.0,562.2857142857143
36175,United Kingdom,GBR,2020-05-07,3677.0,4054.5714285714284,647.0,544.8571428571429
36176,United Kingdom,GBR,2020-05-08,3822.0,3825.714285714286,458.0,519.7142857142857
36177,United Kingdom,GBR,2020-05-09,3766.0,3655.1428571428573,579.0,502.7142857142857
36178,United Kingdom,GBR,2020-05-10,3059.0,3416.4285714285716,275.0,458.57142857142856
36179,United Kingdom,GBR,2020-05-11,2161.0,3264.1428571428573,217.0,453.42857142857144
36180,United Kingdom,GBR,2020-05-12,2319.0,3169.714285714286,187.0,441.2857142857143
36181,United Kingdom,GBR,2020-05-13,3574.0,3196.8571428571427,614.0,425.2857142857143
36182,United Kingdom,GBR,2020-05-14,3389.0,3155.714285714286,447.0,396.7142857142857
