,country,countrycode,date,new_per_day,new_per_day_smooth,dead_per_day,dead_per_day_smooth
33387,Ghana,GHA,2020-06-23,0.0,312.85714285714283,0.0,4.428571428571429
33388,Ghana,GHA,2020-06-24,414.0,339.2857142857143,10.0,5.285714285714286
33389,Ghana,GHA,2020-06-25,445.0,346.14285714285717,0.0,4.142857142857143
33390,Ghana,GHA,2020-06-26,460.0,363.42857142857144,0.0,4.142857142857143
33391,Ghana,GHA,2020-06-27,361.0,375.85714285714283,8.0,4.714285714285714
33392,Ghana,GHA,2020-06-28,597.0,387.7142857142857,0.0,2.5714285714285716
33393,Ghana,GHA,2020-06-29,920.0,456.7142857142857,9.0,3.857142857142857
33394,Ghana,GHA,2020-06-30,0.0,456.7142857142857,0.0,3.857142857142857
33395,Ghana,GHA,2020-07-01,390.0,453.2857142857143,0.0,2.4285714285714284
33396,Ghana,GHA,2020-07-02,393.0,445.85714285714283,5.0,3.142857142857143
33397,Ghana,GHA,2020-07-03,0.0,380.14285714285717,0.0,3.142857142857143
33398,Ghana,GHA,2020-07-04,758.0,436.85714285714283,0.0,2.0
33399,Ghana,GHA,2020-07-05,496.0,422.42857142857144,0.0,2.0
33400,Ghana,GHA,2020-07-06,697.0,390.57142857142856,5.0,1.4285714285714286
33401,Ghana,GHA,2020-07-07,0.0,390.57142857142856,0.0,1.4285714285714286
33402,Ghana,GHA,2020-07-08,1883.0,603.8571428571429,7.0,2.4285714285714284
33403,Ghana,GHA,2020-07-09,854.0,669.7142857142857,0.0,1.7142857142857142
33404,Ghana,GHA,2020-07-10,641.0,761.2857142857143,0.0,1.7142857142857142
33405,Ghana,GHA,2020-07-11,0.0,653.0,0.0,1.7142857142857142
33406,Ghana,GHA,2020-07-12,785.0,694.2857142857143,6.0,2.5714285714285716
33407,Ghana,GHA,2020-07-13,270.0,633.2857142857143,4.0,2.4285714285714284
33408,Ghana,GHA,2020-07-14,470.0,700.4285714285714,0.0,2.4285714285714284
33409,Ghana,GHA,2020-07-15,0.0,431.42857142857144,0.0,1.4285714285714286
33410,Ghana,GHA,2020-07-16,442.0,372.57142857142856,0.0,1.4285714285714286
33411,Ghana,GHA,2020-07-17,695.0,380.2857142857143,0.0,1.4285714285714286
33412,Ghana,GHA,2020-07-18,447.0,444.14285714285717,5.0,2.142857142857143
33413,Ghana,GHA,2020-07-19,488.0,401.7142857142857,1.0,1.4285714285714286
33414,Ghana,GHA,2020-07-20,607.0,449.85714285714283,3.0,1.2857142857142858
33415,Ghana,GHA,2020-07-21,763.0,491.7142857142857,5.0,2.0
33416,Ghana,GHA,2020-07-22,559.0,571.5714285714286,0.0,2.0
33417,Ghana,GHA,2020-07-23,683.0,606.0,0.0,2.0
33418,Ghana,GHA,2020-07-24,0.0,506.7142857142857,0.0,2.0
33419,Ghana,GHA,2020-07-25,1385.0,640.7142857142857,8.0,2.4285714285714284
33420,Ghana,GHA,2020-07-26,794.0,684.4285714285714,0.0,2.2857142857142856
33421,Ghana,GHA,2020-07-27,586.0,681.4285714285714,0.0,1.8571428571428572
33422,Ghana,GHA,2020-07-28,1187.0,742.0,7.0,2.142857142857143
33423,Ghana,GHA,2020-07-29,782.0,773.8571428571429,0.0,2.142857142857143
33424,Ghana,GHA,2020-07-30,736.0,781.4285714285714,7.0,3.142857142857143
33425,Ghana,GHA,2020-07-31,0.0,781.4285714285714,0.0,3.142857142857143
33426,Ghana,GHA,2020-08-01,359.0,634.8571428571429,7.0,3.0
33427,Ghana,GHA,2020-08-02,0.0,521.4285714285714,0.0,3.0
33428,Ghana,GHA,2020-08-03,1513.0,653.8571428571429,0.0,3.0
33429,Ghana,GHA,2020-08-04,0.0,484.2857142857143,0.0,2.0
33430,Ghana,GHA,2020-08-05,798.0,486.57142857142856,9.0,3.2857142857142856
33431,Ghana,GHA,2020-08-06,1263.0,561.8571428571429,8.0,3.4285714285714284
33432,Ghana,GHA,2020-08-07,567.0,642.8571428571429,0.0,3.4285714285714284
33433,Ghana,GHA,2020-08-08,455.0,656.5714285714286,7.0,3.4285714285714284
33434,Ghana,GHA,2020-08-09,436.0,718.8571428571429,0.0,3.4285714285714284
33435,Ghana,GHA,2020-08-10,470.0,569.8571428571429,9.0,4.714285714285714
33436,Ghana,GHA,2020-08-11,209.0,599.7142857142857,0.0,4.714285714285714
33437,Ghana,GHA,2020-08-12,192.0,513.1428571428571,0.0,3.4285714285714284
33438,Ghana,GHA,2020-08-13,168.0,356.7142857142857,8.0,3.4285714285714284
33439,Ghana,GHA,2020-08-14,275.0,315.0,0.0,3.4285714285714284
33440,Ghana,GHA,2020-08-15,216.0,280.85714285714283,8.0,3.5714285714285716
33441,Ghana,GHA,2020-08-16,147.0,239.57142857142858,0.0,3.5714285714285716
33442,Ghana,GHA,2020-08-17,322.0,218.42857142857142,0.0,2.2857142857142856
33443,Ghana,GHA,2020-08-18,121.0,205.85714285714286,8.0,3.4285714285714284
33444,Ghana,GHA,2020-08-19,340.0,227.0,9.0,4.714285714285714
33445,Ghana,GHA,2020-08-20,101.0,217.42857142857142,8.0,4.714285714285714
33446,Ghana,GHA,2020-08-21,166.0,201.85714285714286,5.0,5.428571428571429
33447,Ghana,GHA,2020-08-22,65.0,180.28571428571428,0.0,4.285714285714286
33448,Ghana,GHA,2020-08-23,0.0,159.28571428571428,0.0,4.285714285714286
33449,Ghana,GHA,2020-08-24,180.0,139.0,0.0,4.285714285714286
33450,Ghana,GHA,2020-08-25,117.0,138.42857142857142,2.0,3.4285714285714284
33451,Ghana,GHA,2020-08-26,95.0,103.42857142857143,7.0,3.142857142857143
33452,Ghana,GHA,2020-08-27,52.0,96.42857142857143,0.0,2.0
33453,Ghana,GHA,2020-08-28,72.0,83.0,0.0,1.2857142857142858
33454,Ghana,GHA,2020-08-29,0.0,73.71428571428571,0.0,1.2857142857142858
33455,Ghana,GHA,2020-08-30,108.0,89.14285714285714,0.0,1.2857142857142858
33456,Ghana,GHA,2020-08-31,256.0,100.0,6.0,2.142857142857143
33457,Ghana,GHA,2020-09-01,0.0,83.28571428571429,0.0,1.8571428571428572
33458,Ghana,GHA,2020-09-02,0.0,69.71428571428571,0.0,0.8571428571428571
33459,Ghana,GHA,2020-09-03,255.0,98.71428571428571,0.0,0.8571428571428571
33460,Ghana,GHA,2020-09-04,253.0,124.57142857142857,4.0,1.4285714285714286
33461,Ghana,GHA,2020-09-05,64.0,133.71428571428572,3.0,1.8571428571428572
33462,Ghana,GHA,2020-09-06,0.0,118.28571428571429,0.0,1.8571428571428572
33463,Ghana,GHA,2020-09-07,0.0,81.71428571428571,0.0,1.0
33464,Ghana,GHA,2020-09-08,0.0,81.71428571428571,0.0,1.0
33465,Ghana,GHA,2020-09-09,235.0,115.28571428571429,0.0,1.0
33466,Ghana,GHA,2020-09-10,0.0,78.85714285714286,0.0,1.0
33467,Ghana,GHA,2020-09-11,301.0,85.71428571428571,0.0,0.42857142857142855
33468,Ghana,GHA,2020-09-12,75.0,87.28571428571429,2.0,0.2857142857142857
33469,Ghana,GHA,2020-09-13,46.0,93.85714285714286,1.0,0.42857142857142855
33470,Ghana,GHA,2020-09-14,0.0,93.85714285714286,0.0,0.42857142857142855
33471,Ghana,GHA,2020-09-15,0.0,93.85714285714286,0.0,0.42857142857142855
33472,Ghana,GHA,2020-09-16,221.0,91.85714285714286,8.0,1.5714285714285714
33473,Ghana,GHA,2020-09-17,0.0,91.85714285714286,0.0,1.5714285714285714
33474,Ghana,GHA,2020-09-18,59.0,57.285714285714285,0.0,1.5714285714285714
33475,Ghana,GHA,2020-09-19,143.0,67.0,1.0,1.4285714285714286
33476,Ghana,GHA,2020-09-20,20.0,63.285714285714285,2.0,1.5714285714285714
33477,Ghana,GHA,2020-09-21,127.0,81.42857142857143,0.0,1.5714285714285714
33478,Ghana,GHA,2020-09-22,0.0,81.42857142857143,0.0,1.5714285714285714
33479,Ghana,GHA,2020-09-23,58.0,58.142857142857146,0.0,0.42857142857142855
33480,Ghana,GHA,2020-09-24,54.0,65.85714285714286,0.0,0.42857142857142855
33481,Ghana,GHA,2020-09-25,37.0,62.714285714285715,2.0,0.7142857142857143
33482,Ghana,GHA,2020-09-26,69.0,52.142857142857146,0.0,0.5714285714285714
33483,Ghana,GHA,2020-09-27,0.0,49.285714285714285,0.0,0.2857142857142857
33484,Ghana,GHA,2020-09-28,0.0,31.142857142857142,0.0,0.2857142857142857
33485,Ghana,GHA,2020-09-29,0.0,31.142857142857142,0.0,0.2857142857142857
33486,Ghana,GHA,2020-09-30,260.0,60.0,2.0,0.5714285714285714
33487,Ghana,GHA,2020-10-01,174.0,77.14285714285714,0.0,0.5714285714285714
33488,Ghana,GHA,2020-10-02,0.0,71.85714285714286,0.0,0.2857142857142857
33489,Ghana,GHA,2020-10-03,0.0,62.0,0.0,0.2857142857142857
33490,Ghana,GHA,2020-10-04,112.0,78.0,0.0,0.2857142857142857
33491,Ghana,GHA,2020-10-05,61.0,86.71428571428571,2.0,0.5714285714285714
33492,Ghana,GHA,2020-10-06,0.0,86.71428571428571,0.0,0.5714285714285714
33493,Ghana,GHA,2020-10-07,0.0,49.57142857142857,0.0,0.2857142857142857
33494,Ghana,GHA,2020-10-08,0.0,24.714285714285715,0.0,0.2857142857142857
33495,Ghana,GHA,2020-10-09,118.0,41.57142857142857,3.0,0.7142857142857143
33496,Ghana,GHA,2020-10-10,40.0,47.285714285714285,0.0,0.7142857142857143
33497,Ghana,GHA,2020-10-11,0.0,31.285714285714285,0.0,0.7142857142857143
33498,Ghana,GHA,2020-10-12,18.0,25.142857142857142,0.0,0.42857142857142855
33499,Ghana,GHA,2020-10-13,0.0,25.142857142857142,0.0,0.42857142857142855
33500,Ghana,GHA,2020-10-14,92.0,38.285714285714285,2.0,0.7142857142857143
33501,Ghana,GHA,2020-10-15,29.0,42.42857142857143,2.0,1.0
33502,Ghana,GHA,2020-10-16,25.0,29.142857142857142,0.0,0.5714285714285714
33503,Ghana,GHA,2020-10-17,22.0,26.571428571428573,0.0,0.5714285714285714
33504,Ghana,GHA,2020-10-18,0.0,26.571428571428573,0.0,0.5714285714285714
33505,Ghana,GHA,2020-10-19,59.0,32.42857142857143,0.0,0.5714285714285714
33506,Ghana,GHA,2020-10-20,140.0,52.42857142857143,0.0,0.5714285714285714
33507,Ghana,GHA,2020-10-21,0.0,39.285714285714285,0.0,0.2857142857142857
33508,Ghana,GHA,2020-10-22,89.0,47.857142857142854,2.0,0.2857142857142857
33509,Ghana,GHA,2020-10-23,77.0,55.285714285714285,0.0,0.2857142857142857
33510,Ghana,GHA,2020-10-24,63.0,61.142857142857146,2.0,0.5714285714285714
33511,Ghana,GHA,2020-10-25,89.0,73.85714285714286,2.0,0.8571428571428571
33512,Ghana,GHA,2020-10-26,0.0,65.42857142857143,0.0,0.8571428571428571
33513,Ghana,GHA,2020-10-27,0.0,45.42857142857143,0.0,0.8571428571428571
33514,Ghana,GHA,2020-10-28,85.0,57.57142857142857,0.0,0.8571428571428571
33515,Ghana,GHA,2020-10-29,0.0,44.857142857142854,0.0,0.5714285714285714
33516,Ghana,GHA,2020-10-30,280.0,73.85714285714286,4.0,1.1428571428571428
33517,Ghana,GHA,2020-10-31,0.0,64.85714285714286,0.0,0.8571428571428571
33518,Ghana,GHA,2020-11-01,0.0,52.142857142857146,0.0,0.5714285714285714
33519,Ghana,GHA,2020-11-02,0.0,52.142857142857146,0.0,0.5714285714285714
33520,Ghana,GHA,2020-11-03,69.0,62.0,0.0,0.5714285714285714
33521,Ghana,GHA,2020-11-04,76.0,60.714285714285715,0.0,0.5714285714285714
33522,Ghana,GHA,2020-11-05,443.0,124.0,0.0,0.5714285714285714
33523,Ghana,GHA,2020-11-06,145.0,104.71428571428571,0.0,0.0
33524,Ghana,GHA,2020-11-07,0.0,104.71428571428571,0.0,0.0
33525,Ghana,GHA,2020-11-08,0.0,104.71428571428571,0.0,0.0
33526,Ghana,GHA,2020-11-09,414.0,163.85714285714286,0.0,0.0
33527,Ghana,GHA,2020-11-10,0.0,154.0,0.0,0.0
33528,Ghana,GHA,2020-11-11,100.0,157.42857142857142,0.0,0.0
33529,Ghana,GHA,2020-11-12,0.0,94.14285714285714,0.0,0.0
33530,Ghana,GHA,2020-11-13,716.0,175.71428571428572,0.0,0.0
33531,Ghana,GHA,2020-11-14,0.0,175.71428571428572,0.0,0.0
33532,Ghana,GHA,2020-11-15,0.0,175.71428571428572,0.0,0.0
33533,Ghana,GHA,2020-11-16,105.0,131.57142857142858,2.0,0.2857142857142857
33534,Ghana,GHA,2020-11-17,0.0,131.57142857142858,0.0,0.2857142857142857
33535,Ghana,GHA,2020-11-18,334.0,165.0,1.0,0.42857142857142855
33536,Ghana,GHA,2020-11-19,0.0,165.0,0.0,0.42857142857142855
33537,Ghana,GHA,2020-11-20,174.0,87.57142857142857,0.0,0.42857142857142855
33538,Ghana,GHA,2020-11-21,0.0,87.57142857142857,0.0,0.42857142857142855
33539,Ghana,GHA,2020-11-22,243.0,122.28571428571429,0.0,0.42857142857142855
33540,Ghana,GHA,2020-11-23,0.0,107.28571428571429,0.0,0.14285714285714285
33541,Ghana,GHA,2020-11-24,67.0,116.85714285714286,0.0,0.14285714285714285
33542,Ghana,GHA,2020-11-25,243.0,103.85714285714286,0.0,0.0
33543,Ghana,GHA,2020-11-26,41.0,109.71428571428571,0.0,0.0
33544,Ghana,GHA,2020-11-27,0.0,84.85714285714286,0.0,0.0
33545,Ghana,GHA,2020-11-28,0.0,84.85714285714286,0.0,0.0
33546,Ghana,GHA,2020-11-29,154.0,72.14285714285714,0.0,0.0
33547,Ghana,GHA,2020-11-30,190.0,99.28571428571429,0.0,0.0
33548,Ghana,GHA,2020-12-01,98.0,103.71428571428571,0.0,0.0
33549,Ghana,GHA,2020-12-02,0.0,69.0,0.0,0.0
33550,Ghana,GHA,2020-12-03,0.0,63.142857142857146,0.0,0.0
33551,Ghana,GHA,2020-12-04,0.0,63.142857142857146,0.0,0.0
33552,Ghana,GHA,2020-12-05,429.0,124.42857142857143,2.0,0.2857142857142857
33553,Ghana,GHA,2020-12-06,0.0,102.42857142857143,0.0,0.2857142857142857
33554,Ghana,GHA,2020-12-07,178.0,100.71428571428571,0.0,0.2857142857142857
33555,Ghana,GHA,2020-12-08,0.0,86.71428571428571,0.0,0.2857142857142857
33556,Ghana,GHA,2020-12-09,226.0,119.0,1.0,0.42857142857142855
33557,Ghana,GHA,2020-12-10,122.0,136.42857142857142,0.0,0.42857142857142855
33558,Ghana,GHA,2020-12-11,116.0,153.0,0.0,0.42857142857142855
33559,Ghana,GHA,2020-12-12,0.0,91.71428571428571,0.0,0.14285714285714285
33560,Ghana,GHA,2020-12-13,195.0,119.57142857142857,1.0,0.2857142857142857
33561,Ghana,GHA,2020-12-14,0.0,94.14285714285714,0.0,0.2857142857142857
33562,Ghana,GHA,2020-12-15,81.0,105.71428571428571,0.0,0.2857142857142857
33563,Ghana,GHA,2020-12-16,372.0,126.57142857142857,0.0,0.14285714285714285
33564,Ghana,GHA,2020-12-17,0.0,109.14285714285714,0.0,0.14285714285714285
33565,Ghana,GHA,2020-12-18,167.0,116.42857142857143,4.0,0.7142857142857143
33566,Ghana,GHA,2020-12-19,100.0,130.71428571428572,0.0,0.7142857142857143
33567,Ghana,GHA,2020-12-20,0.0,102.85714285714286,0.0,0.5714285714285714
33568,Ghana,GHA,2020-12-21,0.0,102.85714285714286,0.0,0.5714285714285714
33569,Ghana,GHA,2020-12-22,301.0,134.28571428571428,2.0,0.8571428571428571
33570,Ghana,GHA,2020-12-23,0.0,81.14285714285714,0.0,0.8571428571428571
33571,Ghana,GHA,2020-12-24,89.0,93.85714285714286,0.0,0.8571428571428571
33572,Ghana,GHA,2020-12-25,0.0,70.0,0.0,0.2857142857142857
33573,Ghana,GHA,2020-12-26,0.0,55.714285714285715,0.0,0.2857142857142857
33574,Ghana,GHA,2020-12-27,243.0,90.42857142857143,0.0,0.2857142857142857
33575,Ghana,GHA,2020-12-28,115.0,106.85714285714286,0.0,0.2857142857142857
33576,Ghana,GHA,2020-12-29,102.0,78.42857142857143,0.0,0.0
33577,Ghana,GHA,2020-12-30,178.0,103.85714285714286,2.0,0.2857142857142857
33578,Ghana,GHA,2020-12-31,90.0,104.0,0.0,0.2857142857142857
33579,Ghana,GHA,2021-01-01,0.0,104.0,0.0,0.2857142857142857
33580,Ghana,GHA,2021-01-02,0.0,104.0,0.0,0.2857142857142857
33581,Ghana,GHA,2021-01-03,293.0,111.14285714285714,0.0,0.2857142857142857
33582,Ghana,GHA,2021-01-04,104.0,109.57142857142857,0.0,0.2857142857142857
33583,Ghana,GHA,2021-01-05,0.0,95.0,0.0,0.2857142857142857
33584,Ghana,GHA,2021-01-06,0.0,69.57142857142857,0.0,0.0
33585,Ghana,GHA,2021-01-07,0.0,56.714285714285715,0.0,0.0
33586,Ghana,GHA,2021-01-08,293.0,98.57142857142857,1.0,0.14285714285714285
33587,Ghana,GHA,2021-01-09,0.0,98.57142857142857,0.0,0.14285714285714285
33588,Ghana,GHA,2021-01-10,311.0,101.14285714285714,0.0,0.14285714285714285
33589,Ghana,GHA,2021-01-11,0.0,86.28571428571429,0.0,0.14285714285714285
33590,Ghana,GHA,2021-01-12,458.0,151.71428571428572,2.0,0.42857142857142855
33591,Ghana,GHA,2021-01-13,191.0,179.0,0.0,0.42857142857142855
33592,Ghana,GHA,2021-01-14,560.0,259.0,3.0,0.8571428571428571
33593,Ghana,GHA,2021-01-15,0.0,217.14285714285714,0.0,0.7142857142857143
33594,Ghana,GHA,2021-01-16,0.0,217.14285714285714,0.0,0.7142857142857143
33595,Ghana,GHA,2021-01-17,0.0,172.71428571428572,0.0,0.7142857142857143
33596,Ghana,GHA,2021-01-18,733.0,277.42857142857144,5.0,1.4285714285714286
33597,Ghana,GHA,2021-01-19,351.0,262.14285714285717,6.0,2.0
33598,Ghana,GHA,2021-01-20,366.0,287.14285714285717,6.0,2.857142857142857
33599,Ghana,GHA,2021-01-21,391.0,263.0,0.0,2.4285714285714284
33600,Ghana,GHA,2021-01-22,658.0,357.0,3.0,2.857142857142857
33601,Ghana,GHA,2021-01-23,0.0,357.0,0.0,2.857142857142857
33602,Ghana,GHA,2021-01-24,635.0,447.7142857142857,0.0,2.857142857142857
33603,Ghana,GHA,2021-01-25,679.0,440.0,6.0,3.0
33604,Ghana,GHA,2021-01-26,1341.0,581.4285714285714,5.0,2.857142857142857
33605,Ghana,GHA,2021-01-27,0.0,529.1428571428571,0.0,2.0
33606,Ghana,GHA,2021-01-28,616.0,561.2857142857143,5.0,2.7142857142857144
33607,Ghana,GHA,2021-01-29,1132.0,629.0,13.0,4.142857142857143
33608,Ghana,GHA,2021-01-30,0.0,629.0,0.0,4.142857142857143
33609,Ghana,GHA,2021-01-31,1544.0,758.8571428571429,15.0,6.285714285714286
33610,Ghana,GHA,2021-02-01,1583.0,888.0,11.0,7.0
33611,Ghana,GHA,2021-02-02,0.0,696.4285714285714,0.0,6.285714285714286
33612,Ghana,GHA,2021-02-03,772.0,806.7142857142857,8.0,7.428571428571429
33613,Ghana,GHA,2021-02-04,0.0,718.7142857142857,0.0,6.714285714285714
33614,Ghana,GHA,2021-02-05,777.0,668.0,9.0,6.142857142857143
33615,Ghana,GHA,2021-02-06,1481.0,879.5714285714286,16.0,8.428571428571429
33616,Ghana,GHA,2021-02-07,6.0,659.8571428571429,0.0,6.285714285714286
33617,Ghana,GHA,2021-02-08,722.0,536.8571428571429,8.0,5.857142857142857
33618,Ghana,GHA,2021-02-09,765.0,646.1428571428571,7.0,6.857142857142857
33619,Ghana,GHA,2021-02-10,1470.0,745.8571428571429,18.0,8.285714285714286
33620,Ghana,GHA,2021-02-11,0.0,745.8571428571429,0.0,8.285714285714286
33621,Ghana,GHA,2021-02-12,554.0,714.0,12.0,8.714285714285714
33622,Ghana,GHA,2021-02-13,790.0,615.2857142857143,11.0,8.0
33623,Ghana,GHA,2021-02-14,771.0,724.5714285714286,13.0,9.857142857142858
33624,Ghana,GHA,2021-02-15,718.0,724.0,15.0,10.857142857142858
33625,Ghana,GHA,2021-02-16,656.0,708.4285714285714,9.0,11.142857142857142
33626,Ghana,GHA,2021-02-17,1256.0,677.8571428571429,19.0,11.285714285714286
33627,Ghana,GHA,2021-02-18,0.0,677.8571428571429,0.0,11.285714285714286
33628,Ghana,GHA,2021-02-19,941.0,733.1428571428571,7.0,10.571428571428571
33629,Ghana,GHA,2021-02-20,476.0,688.2857142857143,0.0,9.0
33630,Ghana,GHA,2021-02-21,491.0,648.2857142857143,4.0,7.714285714285714
33631,Ghana,GHA,2021-02-22,597.0,631.0,5.0,6.285714285714286
33632,Ghana,GHA,2021-02-23,506.0,609.5714285714286,5.0,5.714285714285714
33633,Ghana,GHA,2021-02-24,486.0,499.57142857142856,2.0,3.2857142857142856
33634,Ghana,GHA,2021-02-25,0.0,499.57142857142856,0.0,3.2857142857142856
33635,Ghana,GHA,2021-02-26,428.0,426.2857142857143,4.0,2.857142857142857
33636,Ghana,GHA,2021-02-27,913.0,488.7142857142857,6.0,3.7142857142857144
33637,Ghana,GHA,2021-02-28,0.0,418.57142857142856,0.0,3.142857142857143
33638,Ghana,GHA,2021-03-01,1437.0,538.5714285714286,13.0,4.285714285714286
33639,Ghana,GHA,2021-03-02,0.0,466.2857142857143,0.0,3.5714285714285716
33640,Ghana,GHA,2021-03-03,0.0,396.85714285714283,0.0,3.2857142857142856
33641,Ghana,GHA,2021-03-04,326.0,443.42857142857144,4.0,3.857142857142857
33642,Ghana,GHA,2021-03-05,0.0,382.2857142857143,0.0,3.2857142857142856
33643,Ghana,GHA,2021-03-06,890.0,379.0,18.0,5.0
33644,Ghana,GHA,2021-03-07,853.0,500.85714285714283,11.0,6.571428571428571
33645,Ghana,GHA,2021-03-08,373.0,348.85714285714283,7.0,5.714285714285714
33646,Ghana,GHA,2021-03-09,0.0,348.85714285714283,0.0,5.714285714285714
33647,Ghana,GHA,2021-03-10,0.0,348.85714285714283,0.0,5.714285714285714
33648,Ghana,GHA,2021-03-11,272.0,341.14285714285717,9.0,6.428571428571429
33649,Ghana,GHA,2021-03-12,0.0,341.14285714285717,0.0,6.428571428571429
33650,Ghana,GHA,2021-03-13,0.0,214.0,0.0,3.857142857142857
33651,Ghana,GHA,2021-03-14,1025.0,238.57142857142858,29.0,6.428571428571429
33652,Ghana,GHA,2021-03-15,0.0,185.28571428571428,0.0,5.428571428571429
33653,Ghana,GHA,2021-03-16,223.0,217.14285714285714,6.0,6.285714285714286
33654,Ghana,GHA,2021-03-17,243.0,251.85714285714286,7.0,7.285714285714286
33655,Ghana,GHA,2021-03-18,193.0,240.57142857142858,7.0,7.0
33656,Ghana,GHA,2021-03-19,0.0,240.57142857142858,0.0,7.0
33657,Ghana,GHA,2021-03-20,587.0,324.42857142857144,8.0,8.142857142857142
33658,Ghana,GHA,2021-03-21,268.0,216.28571428571428,3.0,4.428571428571429
33659,Ghana,GHA,2021-03-22,407.0,274.42857142857144,9.0,5.714285714285714
33660,Ghana,GHA,2021-03-23,104.0,257.42857142857144,6.0,5.714285714285714
33661,Ghana,GHA,2021-03-24,106.0,237.85714285714286,3.0,5.142857142857143
33662,Ghana,GHA,2021-03-25,0.0,210.28571428571428,0.0,4.142857142857143
33663,Ghana,GHA,2021-03-26,106.0,225.42857142857142,3.0,4.571428571428571
33664,Ghana,GHA,2021-03-27,288.0,182.71428571428572,3.0,3.857142857142857
33665,Ghana,GHA,2021-03-28,0.0,144.42857142857142,0.0,3.4285714285714284
33666,Ghana,GHA,2021-03-29,0.0,86.28571428571429,0.0,2.142857142857143
33667,Ghana,GHA,2021-03-30,0.0,71.42857142857143,0.0,1.2857142857142858
33668,Ghana,GHA,2021-03-31,265.0,94.14285714285714,2.0,1.1428571428571428
33669,Ghana,GHA,2021-04-01,31.0,98.57142857142857,1.0,1.2857142857142858
103740,Zambia,ZMB,2020-01-03,0.0,,0.0,
103741,Zambia,ZMB,2020-01-04,0.0,,0.0,
103742,Zambia,ZMB,2020-01-05,0.0,,0.0,
103743,Zambia,ZMB,2020-01-06,0.0,,0.0,
103744,Zambia,ZMB,2020-01-07,0.0,,0.0,
103745,Zambia,ZMB,2020-01-08,0.0,,0.0,
103746,Zambia,ZMB,2020-01-09,0.0,0.0,0.0,0.0
103747,Zambia,ZMB,2020-01-10,0.0,0.0,0.0,0.0
103748,Zambia,ZMB,2020-01-11,0.0,0.0,0.0,0.0
103749,Zambia,ZMB,2020-01-12,0.0,0.0,0.0,0.0
103750,Zambia,ZMB,2020-01-13,0.0,0.0,0.0,0.0
103751,Zambia,ZMB,2020-01-14,0.0,0.0,0.0,0.0
103752,Zambia,ZMB,2020-01-15,0.0,0.0,0.0,0.0
103753,Zambia,ZMB,2020-01-16,0.0,0.0,0.0,0.0
103754,Zambia,ZMB,2020-01-17,0.0,0.0,0.0,0.0
103755,Zambia,ZMB,2020-01-18,0.0,0.0,0.0,0.0
103756,Zambia,ZMB,2020-01-19,0.0,0.0,0.0,0.0
103757,Zambia,ZMB,2020-01-20,0.0,0.0,0.0,0.0
103758,Zambia,ZMB,2020-01-21,0.0,0.0,0.0,0.0
103759,Zambia,ZMB,2020-01-22,0.0,0.0,0.0,0.0
103760,Zambia,ZMB,2020-01-23,0.0,0.0,0.0,0.0
103761,Zambia,ZMB,2020-01-24,0.0,0.0,0.0,0.0
103762,Zambia,ZMB,2020-01-25,0.0,0.0,0.0,0.0
103763,Zambia,ZMB,2020-01-26,0.0,0.0,0.0,0.0
103764,Zambia,ZMB,2020-01-27,0.0,0.0,0.0,0.0
103765,Zambia,ZMB,2020-01-28,0.0,0.0,0.0,0.0
103766,Zambia,ZMB,2020-01-29,0.0,0.0,0.0,0.0
103767,Zambia,ZMB,2020-01-30,0.0,0.0,0.0,0.0
103768,Zambia,ZMB,2020-01-31,0.0,0.0,0.0,0.0
103769,Zambia,ZMB,2020-02-01,0.0,0.0,0.0,0.0
103770,Zambia,ZMB,2020-02-02,0.0,0.0,0.0,0.0
103771,Zambia,ZMB,2020-02-03,0.0,0.0,0.0,0.0
103772,Zambia,ZMB,2020-02-04,0.0,0.0,0.0,0.0
103773,Zambia,ZMB,2020-02-05,0.0,0.0,0.0,0.0
103774,Zambia,ZMB,2020-02-06,0.0,0.0,0.0,0.0
103775,Zambia,ZMB,2020-02-07,0.0,0.0,0.0,0.0
103776,Zambia,ZMB,2020-02-08,0.0,0.0,0.0,0.0
103777,Zambia,ZMB,2020-02-09,0.0,0.0,0.0,0.0
103778,Zambia,ZMB,2020-02-10,0.0,0.0,0.0,0.0
103779,Zambia,ZMB,2020-02-11,0.0,0.0,0.0,0.0
103780,Zambia,ZMB,2020-02-12,0.0,0.0,0.0,0.0
103781,Zambia,ZMB,2020-02-13,0.0,0.0,0.0,0.0
103782,Zambia,ZMB,2020-02-14,0.0,0.0,0.0,0.0
103783,Zambia,ZMB,2020-02-15,0.0,0.0,0.0,0.0
103784,Zambia,ZMB,2020-02-16,0.0,0.0,0.0,0.0
103785,Zambia,ZMB,2020-02-17,0.0,0.0,0.0,0.0
103786,Zambia,ZMB,2020-02-18,0.0,0.0,0.0,0.0
103787,Zambia,ZMB,2020-02-19,0.0,0.0,0.0,0.0
103788,Zambia,ZMB,2020-02-20,0.0,0.0,0.0,0.0
103789,Zambia,ZMB,2020-02-21,0.0,0.0,0.0,0.0
103790,Zambia,ZMB,2020-02-22,0.0,0.0,0.0,0.0
103791,Zambia,ZMB,2020-02-23,0.0,0.0,0.0,0.0
103792,Zambia,ZMB,2020-02-24,0.0,0.0,0.0,0.0
103793,Zambia,ZMB,2020-02-25,0.0,0.0,0.0,0.0
103794,Zambia,ZMB,2020-02-26,0.0,0.0,0.0,0.0
