"COUNTRYCODE","CLASS","t","stringency_index"
"ISR",4,42,80.56
"ISR",4,43,77.78
"ISR",4,44,77.78
"ISR",4,45,77.78
"ISR",4,46,77.78
"ISR",4,47,77.78
"ISR",4,48,77.78
"ISR",4,49,77.78
"ISR",4,50,77.78
"ISR",4,51,77.78
"ISR",4,52,77.78
"ISR",4,53,77.78
"ISR",4,54,77.78
"ISR",4,55,77.78
"ISR",4,56,77.78
"ISR",4,57,77.78
"ISR",4,58,75
"ISR",4,59,75
"ISR",4,60,75
"ISR",4,61,75
"ISR",4,62,75
"ISR",4,63,75
"ISR",4,64,75
"ISR",4,65,75
"ISR",4,66,75
"ISR",4,67,75
"ISR",4,68,75
"ISR",4,69,75
"ISR",4,70,75
"ISR",4,71,75
"ISR",4,72,75
"ISR",4,73,75
"ISR",4,74,75
"ISR",4,75,75
"ISR",4,76,75
"ISR",4,77,75
"ISR",4,78,75
"ISR",4,79,75
"ISR",4,80,75
"ISR",4,81,75
"ISR",4,82,75
"ISR",4,83,75
"ISR",4,84,75
"ISR",4,85,75
"ISR",4,86,75
"ISR",4,87,75
"ISR",4,88,75
"ISR",4,89,75
"ISR",4,90,75
"ISR",4,91,75
"ISR",4,92,75
"ISR",4,93,75
"ISR",4,94,75
"ISR",4,95,75
"ISR",4,96,75
"ISR",4,97,75
"ISR",4,98,75
"ISR",4,99,69.44
"ISR",4,100,69.44
"ISR",4,101,69.44
"ISR",4,102,69.44
"ISR",4,103,69.44
"ISR",4,104,69.44
"ISR",4,105,72.22
"ISR",4,106,72.22
"ISR",4,107,72.22
"ISR",4,108,72.22
"ISR",4,109,72.22
"ISR",4,110,72.22
"ISR",4,111,72.22
"ISR",4,112,68.52
"ISR",4,113,68.52
"ISR",4,114,68.52
"ISR",4,115,68.52
"ISR",4,116,68.52
"ISR",4,117,54.63
"ISR",4,118,54.63
"ISR",4,119,54.63
"ISR",4,120,54.63
"ISR",4,121,54.63
"ISR",4,122,54.63
"ISR",4,123,54.63
"ISR",4,124,54.63
"ISR",4,125,54.63
"ISR",4,126,52.78
"ISR",4,127,52.78
"ISR",4,128,52.78
"ISR",4,129,52.78
"ISR",4,130,52.78
"ISR",4,131,52.78
"ISR",4,132,52.78
"ISR",4,133,52.78
"ISR",4,134,52.78
"ISR",4,135,52.78
"ISR",4,136,52.78
"ISR",4,137,39.81
"ISR",4,138,39.81
"ISR",4,139,39.81
"ISR",4,140,39.81
"ISR",4,141,39.81
"ISR",4,142,39.81
"ISR",4,143,39.81
"ISR",4,144,39.81
"ISR",4,145,39.81
"ISR",4,146,34.26
"ISR",4,147,34.26
"ITA",2,-60,0
"ITA",2,-59,0
"ITA",2,-58,0
"ITA",2,-57,0
"ITA",2,-56,0
"ITA",2,-55,0
"ITA",2,-54,0
"ITA",2,-53,0
"ITA",2,-52,0
"ITA",2,-51,0
"ITA",2,-50,0
"ITA",2,-49,0
"ITA",2,-48,0
"ITA",2,-47,0
"ITA",2,-46,0
"ITA",2,-45,0
"ITA",2,-44,0
"ITA",2,-43,0
"ITA",2,-42,0
"ITA",2,-41,0
"ITA",2,-40,0
"ITA",2,-39,0
"ITA",2,-38,2.78
"ITA",2,-37,2.78
"ITA",2,-36,2.78
"ITA",2,-35,2.78
"ITA",2,-34,2.78
"ITA",2,-33,2.78
"ITA",2,-32,2.78
"ITA",2,-31,8.33
"ITA",2,-30,19.44
"ITA",2,-29,19.44
"ITA",2,-28,19.44
"ITA",2,-27,19.44
"ITA",2,-26,19.44
"ITA",2,-25,19.44
"ITA",2,-24,19.44
"ITA",2,-23,19.44
"ITA",2,-22,19.44
"ITA",2,-21,19.44
"ITA",2,-20,19.44
"ITA",2,-19,19.44
"ITA",2,-18,19.44
"ITA",2,-17,19.44
"ITA",2,-16,19.44
"ITA",2,-15,19.44
"ITA",2,-14,19.44
"ITA",2,-13,19.44
"ITA",2,-12,19.44
"ITA",2,-11,19.44
"ITA",2,-10,19.44
"ITA",2,-9,27.78
"ITA",2,-8,37.04
"ITA",2,-7,69.91
"ITA",2,-6,69.91
"ITA",2,-5,69.91
"ITA",2,-4,69.91
"ITA",2,-3,69.91
"ITA",2,-2,69.91
"ITA",2,-1,69.91
"ITA",2,0,69.91
"ITA",2,1,69.91
"ITA",2,2,69.91
"ITA",2,3,74.54
"ITA",2,4,74.54
"ITA",2,5,74.54
"ITA",2,6,74.54
"ITA",2,7,74.54
"ITA",2,8,74.54
"ITA",2,9,82.41
"ITA",2,10,85.19
"ITA",2,11,85.19
"ITA",2,12,85.19
"ITA",2,13,85.19
"ITA",2,14,85.19
"ITA",2,15,85.19
"ITA",2,16,85.19
"ITA",2,17,85.19
"ITA",2,18,85.19
"ITA",2,19,91.67
"ITA",2,20,91.67
"ITA",2,21,91.67
"ITA",2,22,91.67
"ITA",2,23,91.67
"ITA",2,24,91.67
"ITA",2,25,91.67
"ITA",2,26,91.67
"ITA",2,27,91.67
"ITA",2,28,91.67
"ITA",2,29,91.67
"ITA",2,30,91.67
"ITA",2,31,91.67
"ITA",2,32,91.67
"ITA",2,33,91.67
"ITA",2,34,91.67
"ITA",2,35,91.67
"ITA",2,36,91.67
"ITA",2,37,91.67
"ITA",2,38,91.67
"ITA",2,39,91.67
"ITA",2,40,87.96
"ITA",2,41,87.96
"ITA",2,42,93.52
"ITA",2,43,93.52
"ITA",2,44,93.52
"ITA",2,45,93.52
"ITA",2,46,93.52
"ITA",2,47,93.52
"ITA",2,48,93.52
"ITA",2,49,93.52
"ITA",2,50,93.52
"ITA",2,51,93.52
"ITA",2,52,93.52
"ITA",2,53,93.52
"ITA",2,54,93.52
"ITA",2,55,93.52
"ITA",2,56,93.52
"ITA",2,57,93.52
"ITA",2,58,93.52
"ITA",2,59,93.52
"ITA",2,60,93.52
"ITA",2,61,93.52
"ITA",2,62,93.52
"ITA",2,63,93.52
"ITA",2,64,62.96
"ITA",2,65,62.96
"ITA",2,66,62.96
"ITA",2,67,62.96
"ITA",2,68,62.96
"ITA",2,69,62.96
"ITA",2,70,62.96
"ITA",2,71,62.96
"ITA",2,72,62.96
"ITA",2,73,62.96
"ITA",2,74,62.96
"ITA",2,75,62.96
"ITA",2,76,66.67
"ITA",2,77,66.67
"ITA",2,78,63.89
"ITA",2,79,63.89
"ITA",2,80,63.89
"ITA",2,81,63.89
"ITA",2,82,63.89
"ITA",2,83,63.89
"ITA",2,84,63.89
"ITA",2,85,63.89
"ITA",2,86,63.89
"ITA",2,87,63.89
"ITA",2,88,63.89
"ITA",2,89,63.89
"ITA",2,90,63.89
"ITA",2,91,63.89
"ITA",2,92,63.89
"ITA",2,93,52.78
"ITA",2,94,44.44
"ITA",2,95,44.44
"ITA",2,96,44.44
"ITA",2,97,44.44
"ITA",2,98,44.44
"ITA",2,99,44.44
"ITA",2,100,44.44
"ITA",2,101,44.44
"ITA",2,102,50
"ITA",2,103,50
"ITA",2,104,50
"ITA",2,105,50
"ITA",2,106,55.56
"ITA",2,107,55.56
"ITA",2,108,55.56
"ITA",2,109,55.56
"ITA",2,110,55.56
"ITA",2,111,55.56
"ITA",2,112,55.56
"ITA",2,113,55.56
"ITA",2,114,55.56
"ITA",2,115,55.56
"ITA",2,116,55.56
"ITA",2,117,55.56
"ITA",2,118,55.56
"ITA",2,119,55.56
"ITA",2,120,55.56
"ITA",2,121,55.56
"ITA",2,122,55.56
"ITA",2,123,55.56
"ITA",2,124,55.56
"ITA",2,125,55.56
"ITA",2,126,55.56
"ITA",2,127,55.56
"ITA",2,128,55.56
"ITA",2,129,55.56
"ITA",2,130,58.33
"ITA",2,131,58.33
"ITA",2,132,58.33
"ITA",2,133,58.33
"ITA",2,134,58.33
"ITA",2,135,58.33
"ITA",2,136,58.33
"ITA",2,137,58.33
"ITA",2,138,58.33
"ITA",2,139,58.33
"ITA",2,140,58.33
"ITA",2,141,58.33
"ITA",2,142,58.33
"ITA",2,143,58.33
"ITA",2,144,58.33
"ITA",2,145,58.33
"ITA",2,146,58.33
"ITA",2,147,58.33
"ITA",2,148,48.15
"ITA",2,149,48.15
"ITA",2,150,48.15
"ITA",2,151,48.15
"ITA",2,152,48.15
"ITA",2,153,48.15
"ITA",2,154,48.15
"ITA",2,155,48.15
"ITA",2,156,48.15
"ITA",2,157,48.15
"ITA",2,158,48.15
"ITA",2,159,48.15
"ITA",2,160,50.93
"ITA",2,161,50.93
"ITA",2,162,50.93
"ITA",2,163,50.93
"ITA",2,164,50.93
"ITA",2,165,50.93
"ITA",2,166,50.93
"ITA",2,167,50.93
"ITA",2,168,50.93
"ITA",2,169,50.93
"ITA",2,170,50.93
"ITA",2,171,50.93
"ITA",2,172,50.93
"JAM",3,-150,30.56
"JAM",3,-149,59.26
"JAM",3,-148,59.26
"JAM",3,-147,59.26
"JAM",3,-146,59.26
"JAM",3,-145,59.26
"JAM",3,-144,71.3
"JAM",3,-143,71.3
"JAM",3,-142,71.3
"JAM",3,-141,74.07
"JAM",3,-140,74.07
"JAM",3,-139,74.07
"JAM",3,-138,74.07
"JAM",3,-137,75
"JAM",3,-136,75
"JAM",3,-135,75
"JAM",3,-134,75
"JAM",3,-133,75
"JAM",3,-132,75
"JAM",3,-131,75
"JAM",3,-130,78.7
"JAM",3,-129,78.7
"JAM",3,-128,78.7
"JAM",3,-127,78.7
"JAM",3,-126,78.7
"JAM",3,-125,78.7
"JAM",3,-124,78.7
"JAM",3,-123,78.7
"JAM",3,-122,78.7
"JAM",3,-121,78.7
"JAM",3,-120,78.7
"JAM",3,-119,78.7
"JAM",3,-118,78.7
"JAM",3,-117,78.7
"JAM",3,-116,80.56
"JAM",3,-115,80.56
"JAM",3,-114,80.56
"JAM",3,-113,80.56
"JAM",3,-112,80.56
"JAM",3,-111,80.56
"JAM",3,-110,80.56
"JAM",3,-109,87.04
"JAM",3,-108,87.04
"JAM",3,-107,87.04
"JAM",3,-106,87.04
"JAM",3,-105,87.04
"JAM",3,-104,87.04
"JAM",3,-103,87.04
"JAM",3,-102,87.04
"JAM",3,-101,87.04
"JAM",3,-100,87.04
"JAM",3,-99,87.04
"JAM",3,-98,87.04
"JAM",3,-97,87.04
"JAM",3,-96,87.04
"JAM",3,-95,87.04
"JAM",3,-94,87.04
"JAM",3,-93,87.04
"JAM",3,-92,87.04
"JAM",3,-91,87.04
"JAM",3,-90,87.04
"JAM",3,-89,87.04
"JAM",3,-88,87.04
"JAM",3,-87,87.04
"JAM",3,-86,87.04
"JAM",3,-85,87.04
"JAM",3,-84,87.04
"JAM",3,-83,87.04
"JAM",3,-82,87.04
"JAM",3,-81,87.04
"JAM",3,-80,87.04
"JAM",3,-79,87.04
"JAM",3,-78,87.04
"JAM",3,-77,87.04
"JAM",3,-76,87.04
"JAM",3,-75,87.04
"JAM",3,-74,87.04
"JAM",3,-73,87.04
"JAM",3,-72,87.04
"JAM",3,-71,87.04
"JAM",3,-70,84.26
"JAM",3,-69,80.56
"JAM",3,-68,76.85
"JAM",3,-67,76.85
"JAM",3,-66,76.85
"JAM",3,-65,76.85
"JAM",3,-64,76.85
"JAM",3,-63,76.85
"JAM",3,-62,73.15
"JAM",3,-61,73.15
"JAM",3,-60,73.15
"JAM",3,-59,73.15
"JAM",3,-58,73.15
"JAM",3,-57,73.15
"JAM",3,-56,73.15
"JAM",3,-55,64.81
"JAM",3,-54,64.81
"JAM",3,-53,64.81
"JAM",3,-52,64.81
"JAM",3,-51,64.81
"JAM",3,-50,64.81
"JAM",3,-49,64.81
"JAM",3,-48,64.81
"JAM",3,-47,64.81
"JAM",3,-46,64.81
"JAM",3,-45,64.81
"JAM",3,-44,64.81
"JAM",3,-43,64.81
"JAM",3,-42,64.81
"JAM",3,-41,64.81
"JAM",3,-40,64.81
"JAM",3,-39,64.81
"JAM",3,-38,64.81
"JAM",3,-37,64.81
"JAM",3,-36,64.81
"JAM",3,-35,64.81
"JAM",3,-34,64.81
"JAM",3,-33,64.81
"JAM",3,-32,64.81
"JAM",3,-31,64.81
"JAM",3,-30,64.81
"JAM",3,-29,64.81
"JAM",3,-28,64.81
"JAM",3,-27,64.81
"JAM",3,-26,64.81
"JAM",3,-25,64.81
"JAM",3,-24,64.81
"JAM",3,-23,64.81
"JAM",3,-22,64.81
"JAM",3,-21,64.81
"JAM",3,-20,64.81
"JAM",3,-19,64.81
"JAM",3,-18,64.81
"JAM",3,-17,64.81
"JAM",3,-16,64.81
"JAM",3,-15,64.81
"JAM",3,-14,64.81
"JAM",3,-13,64.81
"JAM",3,-12,64.81
"JAM",3,-11,64.81
"JAM",3,-10,64.81
"JAM",3,-9,64.81
"JAM",3,-8,68.52
"JAM",3,-7,68.52
"JAM",3,-6,68.52
"JAM",3,-5,68.52
"JAM",3,-4,68.52
"JAM",3,-3,68.52
"JAM",3,-2,68.52
"JAM",3,-1,68.52
"JAM",3,0,68.52
"JAM",3,1,68.52
"JAM",3,2,68.52
"JAM",3,3,68.52
"JOR",0,-108,0
"JOR",0,-107,0
"JOR",0,-106,11.11
"JOR",0,-105,11.11
"JOR",0,-104,11.11
"JOR",0,-103,11.11
"JOR",0,-102,11.11
"JOR",0,-101,11.11
"JOR",0,-100,11.11
"JOR",0,-99,11.11
"JOR",0,-98,11.11
"JOR",0,-97,11.11
"JOR",0,-96,33.33
"JOR",0,-95,33.33
"JOR",0,-94,33.33
"JOR",0,-93,100
"JOR",0,-92,100
"JOR",0,-91,100
"JOR",0,-90,100
"JOR",0,-89,100
"JOR",0,-88,100
"JOR",0,-87,100
"JOR",0,-86,100
"JOR",0,-85,100
"JOR",0,-84,100
"JOR",0,-83,100
"JOR",0,-82,100
"JOR",0,-81,100
"JOR",0,-80,100
"JOR",0,-79,100
"JOR",0,-78,100
"JOR",0,-77,100
"JOR",0,-76,100
"JOR",0,-75,100
"JOR",0,-74,100
"JOR",0,-73,100
"JOR",0,-72,100
"JOR",0,-71,100
"JOR",0,-70,100
"JOR",0,-69,100
"JOR",0,-68,100
"JOR",0,-67,100
"JOR",0,-66,100
"JOR",0,-65,100
"JOR",0,-64,100
"JOR",0,-63,100
"JOR",0,-62,100
"JOR",0,-61,100
"JOR",0,-60,100
"JOR",0,-59,96.3
"JOR",0,-58,96.3
"JOR",0,-57,96.3
"JOR",0,-56,96.3
"JOR",0,-55,96.3
"JOR",0,-54,96.3
"JOR",0,-53,89.81
"JOR",0,-52,89.81
"JOR",0,-51,89.81
"JOR",0,-50,89.81
"JOR",0,-49,89.81
"JOR",0,-48,89.81
"JOR",0,-47,89.81
"JOR",0,-46,87.04
"JOR",0,-45,87.04
"JOR",0,-44,87.04
"JOR",0,-43,87.04
"JOR",0,-42,87.04
"JOR",0,-41,87.04
"JOR",0,-40,87.04
"JOR",0,-39,87.04
"JOR",0,-38,77.78
"JOR",0,-37,77.78
"JOR",0,-36,77.78
"JOR",0,-35,77.78
"JOR",0,-34,77.78
"JOR",0,-33,77.78
"JOR",0,-32,77.78
"JOR",0,-31,77.78
"JOR",0,-30,77.78
"JOR",0,-29,77.78
"JOR",0,-28,77.78
"JOR",0,-27,77.78
"JOR",0,-26,77.78
"JOR",0,-25,77.78
"JOR",0,-24,77.78
"JOR",0,-23,77.78
"JOR",0,-22,77.78
"JOR",0,-21,77.78
"JOR",0,-20,77.78
"JOR",0,-19,77.78
"JOR",0,-18,77.78
"JOR",0,-17,77.78
"JOR",0,-16,77.78
"JOR",0,-15,77.78
"JOR",0,-14,77.78
"JOR",0,-13,48.15
"JOR",0,-12,48.15
"JOR",0,-11,48.15
"JOR",0,-10,48.15
"JOR",0,-9,48.15
"JOR",0,-8,48.15
"JOR",0,-7,48.15
"JOR",0,-6,48.15
"JOR",0,-5,48.15
"JOR",0,-4,48.15
"JOR",0,-3,48.15
"JOR",0,-2,48.15
"JOR",0,-1,48.15
"JOR",0,0,48.15
"JOR",0,1,48.15
"JOR",0,2,48.15
"JOR",0,3,48.15
"JOR",0,4,48.15
"JOR",0,5,48.15
"JOR",0,6,48.15
"JOR",0,7,48.15
"JOR",0,8,48.15
"JOR",0,9,48.15
"JOR",0,10,48.15
"JOR",0,11,48.15
"JOR",0,12,48.15
"JOR",0,13,48.15
"JOR",0,14,48.15
"JOR",0,15,48.15
"JOR",0,16,48.15
"JOR",0,17,48.15
"JOR",0,18,48.15
"JOR",0,19,48.15
"JOR",0,20,48.15
"JOR",0,21,48.15
"JOR",0,22,48.15
"JOR",0,23,48.15
"JOR",0,24,48.15
"JOR",0,25,48.15
"JOR",0,26,48.15
"JOR",0,27,48.15
"JOR",0,28,48.15
"JOR",0,29,48.15
"JOR",0,30,48.15
"JOR",0,31,48.15
"JOR",0,32,48.15
"JOR",0,33,48.15
"JOR",0,34,48.15
"JOR",0,35,48.15
"JOR",0,36,48.15
"JOR",0,37,48.15
"JOR",0,38,48.15
"JOR",0,39,48.15
"JOR",0,40,48.15
"JOR",0,41,48.15
"JOR",0,42,48.15
"JOR",0,43,48.15
"JOR",0,44,48.15
"JOR",0,45,48.15
"JOR",0,46,48.15
"JOR",0,47,48.15
"JOR",0,48,48.15
"JOR",0,49,56.48
"JOR",0,50,56.48
"JOR",0,51,56.48
"JOR",0,52,56.48
"JOR",0,53,56.48
"JOR",0,54,56.48
"JOR",0,55,56.48
"JOR",0,56,56.48
"JOR",0,57,56.48
"JOR",0,58,56.48
"JOR",0,59,56.48
"JOR",0,60,56.48
"JPN",4,-80,0
"JPN",4,-79,0
"JPN",4,-78,0
"JPN",4,-77,0
"JPN",4,-76,0
"JPN",4,-75,0
"JPN",4,-74,2.78
"JPN",4,-73,2.78
"JPN",4,-72,2.78
"JPN",4,-71,2.78
"JPN",4,-70,2.78
"JPN",4,-69,2.78
"JPN",4,-68,2.78
"JPN",4,-67,2.78
"JPN",4,-66,2.78
"JPN",4,-65,2.78
"JPN",4,-64,2.78
"JPN",4,-63,2.78
"JPN",4,-62,2.78
"JPN",4,-61,2.78
"JPN",4,-60,2.78
"JPN",4,-59,2.78
"JPN",4,-58,2.78
"JPN",4,-57,2.78
"JPN",4,-56,2.78
"JPN",4,-55,2.78
"JPN",4,-54,2.78
"JPN",4,-53,2.78
"JPN",4,-52,2.78
"JPN",4,-51,2.78
"JPN",4,-50,2.78
"JPN",4,-49,8.33
"JPN",4,-48,8.33
"JPN",4,-47,8.33
"JPN",4,-46,19.44
"JPN",4,-45,19.44
"JPN",4,-44,19.44
"JPN",4,-43,19.44
"JPN",4,-42,19.44
"JPN",4,-41,19.44
"JPN",4,-40,19.44
"JPN",4,-39,19.44
"JPN",4,-38,19.44
"JPN",4,-37,19.44
"JPN",4,-36,19.44
"JPN",4,-35,19.44
"JPN",4,-34,19.44
"JPN",4,-33,19.44
"JPN",4,-32,19.44
"JPN",4,-31,19.44
"JPN",4,-30,25
"JPN",4,-29,25
"JPN",4,-28,25
"JPN",4,-27,25
"JPN",4,-26,25
"JPN",4,-25,34.26
"JPN",4,-24,34.26
"JPN",4,-23,34.26
"JPN",4,-22,34.26
"JPN",4,-21,34.26
"JPN",4,-20,34.26
"JPN",4,-19,43.52
"JPN",4,-18,43.52
"JPN",4,-17,43.52
"JPN",4,-16,43.52
"JPN",4,-15,43.52
"JPN",4,-14,43.52
"JPN",4,-13,43.52
"JPN",4,-12,40.74
"JPN",4,-11,40.74
"JPN",4,-10,40.74
"JPN",4,-9,40.74
"JPN",4,-8,40.74
"JPN",4,-7,40.74
"JPN",4,-6,40.74
"JPN",4,-5,40.74
"JPN",4,-4,40.74
"JPN",4,-3,40.74
"JPN",4,-2,40.74
"JPN",4,-1,40.74
"JPN",4,0,40.74
"JPN",4,1,40.74
"JPN",4,2,40.74
"JPN",4,3,40.74
"JPN",4,4,40.74
"JPN",4,5,40.74
"JPN",4,6,40.74
"JPN",4,7,40.74
"JPN",4,8,40.74
"JPN",4,9,40.74
"JPN",4,10,40.74
"JPN",4,11,40.74
"JPN",4,12,40.74
"JPN",4,13,43.52
"JPN",4,14,43.52
"JPN",4,15,43.52
"JPN",4,16,43.52
"JPN",4,17,45.37
"JPN",4,18,45.37
"JPN",4,19,45.37
"JPN",4,20,45.37
"JPN",4,21,45.37
"JPN",4,22,45.37
"JPN",4,23,45.37
"JPN",4,24,45.37
"JPN",4,25,45.37
"JPN",4,26,47.22
"JPN",4,27,47.22
"JPN",4,28,47.22
"JPN",4,29,47.22
"JPN",4,30,47.22
"JPN",4,31,47.22
"JPN",4,32,47.22
"JPN",4,33,47.22
"JPN",4,34,47.22
"JPN",4,35,47.22
"JPN",4,36,47.22
"JPN",4,37,47.22
"JPN",4,38,47.22
"JPN",4,39,47.22
"JPN",4,40,47.22
"JPN",4,41,47.22
"JPN",4,42,47.22
"JPN",4,43,47.22
"JPN",4,44,47.22
"JPN",4,45,47.22
"JPN",4,46,47.22
"JPN",4,47,47.22
"JPN",4,48,47.22
"JPN",4,49,47.22
"JPN",4,50,47.22
"JPN",4,51,47.22
"JPN",4,52,47.22
"JPN",4,53,47.22
"JPN",4,54,40.74
"JPN",4,55,40.74
"JPN",4,56,40.74
"JPN",4,57,40.74
"JPN",4,58,40.74
"JPN",4,59,40.74
"JPN",4,60,40.74
"JPN",4,61,40.74
"JPN",4,62,40.74
"JPN",4,63,40.74
"JPN",4,64,40.74
"JPN",4,65,31.48
"JPN",4,66,34.26
"JPN",4,67,34.26
"JPN",4,68,34.26
"JPN",4,69,34.26
"JPN",4,70,34.26
"JPN",4,71,34.26
"JPN",4,72,26.85
"JPN",4,73,26.85
"JPN",4,74,26.85
"JPN",4,75,26.85
"JPN",4,76,26.85
"JPN",4,77,26.85
"JPN",4,78,26.85
"JPN",4,79,26.85
"JPN",4,80,26.85
"JPN",4,81,26.85
"JPN",4,82,26.85
"JPN",4,83,26.85
"JPN",4,84,26.85
"JPN",4,85,26.85
"JPN",4,86,26.85
"JPN",4,87,26.85
"JPN",4,88,26.85
"JPN",4,89,26.85
"JPN",4,90,26.85
"JPN",4,91,26.85
"JPN",4,92,24.07
"JPN",4,93,24.07
"JPN",4,94,24.07
"JPN",4,95,24.07
"JPN",4,96,24.07
"JPN",4,97,24.07
"JPN",4,98,24.07
"JPN",4,99,24.07
"JPN",4,100,24.07
"JPN",4,101,24.07
"JPN",4,102,24.07
"JPN",4,103,24.07
"JPN",4,104,24.07
"JPN",4,105,24.07
"JPN",4,106,24.07
"JPN",4,107,24.07
"JPN",4,108,24.07
"JPN",4,109,24.07
"JPN",4,110,24.07
"JPN",4,111,24.07
"JPN",4,112,24.07
"JPN",4,113,24.07
"JPN",4,114,24.07
"JPN",4,115,24.07
"JPN",4,116,24.07
"JPN",4,117,24.07
"JPN",4,118,24.07
"JPN",4,119,24.07
"JPN",4,120,24.07
"JPN",4,121,24.07
"JPN",4,122,24.07
"JPN",4,123,24.07
"JPN",4,124,28.7
"JPN",4,125,28.7
"JPN",4,126,28.7
"JPN",4,127,32.41
"JPN",4,128,32.41
"JPN",4,129,32.41
"JPN",4,130,32.41
"JPN",4,131,32.41
"JPN",4,132,32.41
"JPN",4,133,32.41
"JPN",4,134,32.41
"JPN",4,135,32.41
"JPN",4,136,32.41
"JPN",4,137,32.41
"JPN",4,138,30.56
"JPN",4,139,30.56
"JPN",4,140,30.56
"JPN",4,141,30.56
"JPN",4,142,30.56
"JPN",4,143,30.56
"JPN",4,144,30.56
"JPN",4,145,30.56
"JPN",4,146,30.56
"JPN",4,147,30.56
"JPN",4,148,30.56
"JPN",4,149,30.56
"JPN",4,150,30.56
"JPN",4,151,30.56
"JPN",4,152,30.56
"JPN",4,153,30.56
"KAZ",0,-30,19.44
"KAZ",0,-29,47.22
"KAZ",0,-28,47.22
"KAZ",0,-27,55.56
"KAZ",0,-26,80.09
"KAZ",0,-25,80.09
"KAZ",0,-24,80.09
"KAZ",0,-23,80.09
"KAZ",0,-22,80.09
"KAZ",0,-21,80.09
"KAZ",0,-20,80.09
"KAZ",0,-19,80.09
"KAZ",0,-18,80.09
"KAZ",0,-17,80.09
"KAZ",0,-16,80.09
"KAZ",0,-15,89.35
"KAZ",0,-14,89.35
"KAZ",0,-13,89.35
"KAZ",0,-12,89.35
"KAZ",0,-11,89.35
"KAZ",0,-10,89.35
"KAZ",0,-9,89.35
"KAZ",0,-8,89.35
"KAZ",0,-7,89.35
"KAZ",0,-6,89.35
"KAZ",0,-5,89.35
"KAZ",0,-4,89.35
"KAZ",0,-3,89.35
"KAZ",0,-2,89.35
"KAZ",0,-1,89.35
"KAZ",0,0,89.35
"KAZ",0,1,89.35
"KAZ",0,2,89.35
"KAZ",0,3,89.35
"KAZ",0,4,89.35
"KAZ",0,5,89.35
"KAZ",0,6,89.35
"KAZ",0,7,89.35
"KAZ",0,8,89.35
"KAZ",0,9,89.35
"KAZ",0,10,89.35
"KAZ",0,11,89.35
"KAZ",0,12,89.35
"KAZ",0,13,89.35
"KAZ",0,14,89.35
"KAZ",0,15,89.35
"KAZ",0,16,89.35
"KAZ",0,17,89.35
"KAZ",0,18,89.35
"KAZ",0,19,89.35
"KAZ",0,20,89.35
"KAZ",0,21,89.35
"KAZ",0,22,89.35
"KAZ",0,23,89.35
"KAZ",0,24,89.35
"KAZ",0,25,89.35
"KAZ",0,26,89.35
"KAZ",0,27,81.94
"KAZ",0,28,81.94
"KAZ",0,29,81.94
"KAZ",0,30,81.94
"KAZ",0,31,81.94
"KAZ",0,32,81.94
"KAZ",0,33,81.94
"KAZ",0,34,83.8
"KAZ",0,35,83.8
"KAZ",0,36,83.8
"KAZ",0,37,83.8
"KAZ",0,38,83.8
"KAZ",0,39,83.8
"KAZ",0,40,83.8
"KAZ",0,41,83.8
"KAZ",0,42,83.8
"KAZ",0,43,83.8
"KAZ",0,44,83.8
"KAZ",0,45,83.8
"KAZ",0,46,83.8
"KAZ",0,47,83.8
"KAZ",0,48,77.31
"KAZ",0,49,77.31
"KAZ",0,50,77.31
"KAZ",0,51,77.31
"KAZ",0,52,77.31
"KAZ",0,53,77.31
"KAZ",0,54,77.31
"KAZ",0,55,77.31
"KAZ",0,56,77.31
"KAZ",0,57,77.31
"KAZ",0,58,80.09
"KAZ",0,59,80.09
"KAZ",0,60,80.09
"KAZ",0,61,80.09
"KAZ",0,62,80.09
"KAZ",0,63,80.09
"KAZ",0,64,80.09
"KAZ",0,65,80.09
"KAZ",0,66,80.09
"KAZ",0,67,80.09
"KAZ",0,68,80.09
"KAZ",0,69,80.09
"KAZ",0,70,80.09
"KAZ",0,71,80.09
"KAZ",0,72,80.09
"KAZ",0,73,80.09
"KAZ",0,74,80.09
"KAZ",0,75,80.09
"KAZ",0,76,80.09
"KAZ",0,77,80.09
"KAZ",0,78,80.09
"KAZ",0,79,80.09
"KAZ",0,80,80.09
"KAZ",0,81,80.09
"KAZ",0,82,79.63
"KAZ",0,83,79.63
"KAZ",0,84,79.63
"KAZ",0,85,79.63
"KAZ",0,86,79.63
"KAZ",0,87,74.07
"KAZ",0,88,74.07
"KAZ",0,89,74.07
"KAZ",0,90,74.07
"KAZ",0,91,74.07
"KAZ",0,92,74.07
"KAZ",0,93,74.07
"KAZ",0,94,74.07
"KAZ",0,95,74.07
"KAZ",0,96,74.07
"KAZ",0,97,74.07
"KAZ",0,98,74.07
"KAZ",0,99,74.07
"KAZ",0,100,74.07
"KAZ",0,101,74.07
"KAZ",0,102,74.07
"KAZ",0,103,74.07
"KAZ",0,104,74.07
"KAZ",0,105,74.07
"KAZ",0,106,74.07
"KAZ",0,107,74.07
"KAZ",0,108,76.85
"KAZ",0,109,76.85
"KAZ",0,110,76.85
"KAZ",0,111,76.85
"KAZ",0,112,76.85
"KAZ",0,113,76.85
"KAZ",0,114,76.85
"KAZ",0,115,76.85
"KAZ",0,116,76.85
"KAZ",0,117,76.85
"KAZ",0,118,76.85
"KAZ",0,119,76.85
"KAZ",0,120,76.85
"KAZ",0,121,76.85
